,id,value,date,type,event_id,event_type,frequency,datetime
122,91989,1005.8,2021-02-10T20:53:32.799Z,pressure,10,cough,25.48,2021-02-10 20:53:32.799
123,91874,26.41,2021-02-10T20:53:32.835Z,temperature,10,cough,18.15,2021-02-10 20:53:32.835
124,91988,1005.73,2021-02-10T20:53:32.838Z,pressure,10,cough,25.48,2021-02-10 20:53:32.838
125,91987,1005.84,2021-02-10T20:53:32.877Z,pressure,10,cough,25.48,2021-02-10 20:53:32.877
126,91873,26.39,2021-02-10T20:53:32.890Z,temperature,10,cough,18.15,2021-02-10 20:53:32.890
127,91986,1009.39,2021-02-10T20:53:32.916Z,pressure,10,cough,25.48,2021-02-10 20:53:32.916
128,91872,26.43,2021-02-10T20:53:32.945Z,temperature,10,cough,18.15,2021-02-10 20:53:32.945
129,91985,1008.96,2021-02-10T20:53:32.956Z,pressure,10,cough,25.48,2021-02-10 20:53:32.956
130,91984,1009.38,2021-02-10T20:53:32.995Z,pressure,10,cough,25.48,2021-02-10 20:53:32.995
131,91871,26.41,2021-02-10T20:53:33.001Z,temperature,10,cough,18.15,2021-02-10 20:53:33.001
132,91983,1009.3,2021-02-10T20:53:33.034Z,pressure,10,cough,25.48,2021-02-10 20:53:33.034
133,91870,26.41,2021-02-10T20:53:33.056Z,temperature,10,cough,18.15,2021-02-10 20:53:33.056
134,91982,1008.94,2021-02-10T20:53:33.073Z,pressure,10,cough,25.48,2021-02-10 20:53:33.073
135,91869,26.41,2021-02-10T20:53:33.111Z,temperature,10,cough,18.15,2021-02-10 20:53:33.111
136,91981,1007.58,2021-02-10T20:53:33.113Z,pressure,10,cough,25.48,2021-02-10 20:53:33.113
137,91980,1005.63,2021-02-10T20:53:33.152Z,pressure,10,cough,25.48,2021-02-10 20:53:33.152
138,91868,26.4,2021-02-10T20:53:33.166Z,temperature,10,cough,18.15,2021-02-10 20:53:33.166
139,91979,1004.23,2021-02-10T20:53:33.191Z,pressure,10,cough,25.48,2021-02-10 20:53:33.191
140,91867,26.41,2021-02-10T20:53:33.221Z,temperature,10,cough,18.15,2021-02-10 20:53:33.221
141,91978,1003.41,2021-02-10T20:53:33.230Z,pressure,10,cough,25.48,2021-02-10 20:53:33.230
142,91977,1003.2,2021-02-10T20:53:33.270Z,pressure,10,cough,25.48,2021-02-10 20:53:33.270
143,91866,26.39,2021-02-10T20:53:33.276Z,temperature,10,cough,18.15,2021-02-10 20:53:33.276
144,91976,1002.96,2021-02-10T20:53:33.309Z,pressure,10,cough,25.48,2021-02-10 20:53:33.309
145,91865,26.48,2021-02-10T20:53:33.331Z,temperature,10,cough,18.15,2021-02-10 20:53:33.331
146,91975,1002.68,2021-02-10T20:53:33.348Z,pressure,10,cough,25.48,2021-02-10 20:53:33.348
147,92160,26.45,2021-02-10T20:53:33.375Z,temperature,10,cough,18.16,2021-02-10 20:53:33.375
148,91974,1002.75,2021-02-10T20:53:33.387Z,pressure,10,cough,25.48,2021-02-10 20:53:33.387
149,91973,1002.68,2021-02-10T20:53:33.427Z,pressure,10,cough,25.48,2021-02-10 20:53:33.427
150,92159,26.55,2021-02-10T20:53:33.430Z,temperature,10,cough,18.16,2021-02-10 20:53:33.430
151,91972,1002.78,2021-02-10T20:53:33.466Z,pressure,10,cough,25.48,2021-02-10 20:53:33.466
152,92158,26.71,2021-02-10T20:53:33.485Z,temperature,10,cough,18.16,2021-02-10 20:53:33.485
153,91971,1002.82,2021-02-10T20:53:33.505Z,pressure,10,cough,25.48,2021-02-10 20:53:33.505
154,92157,26.85,2021-02-10T20:53:33.540Z,temperature,10,cough,18.16,2021-02-10 20:53:33.540
155,91970,1002.81,2021-02-10T20:53:33.544Z,pressure,10,cough,25.48,2021-02-10 20:53:33.544
156,91969,1002.85,2021-02-10T20:53:33.584Z,pressure,10,cough,25.48,2021-02-10 20:53:33.584
157,92156,26.96,2021-02-10T20:53:33.595Z,temperature,10,cough,18.16,2021-02-10 20:53:33.595
158,91968,1002.86,2021-02-10T20:53:33.623Z,pressure,10,cough,25.48,2021-02-10 20:53:33.623
159,92155,27.12,2021-02-10T20:53:33.650Z,temperature,10,cough,18.16,2021-02-10 20:53:33.650
160,91967,1002.93,2021-02-10T20:53:33.662Z,pressure,10,cough,25.48,2021-02-10 20:53:33.662
161,91966,1003.06,2021-02-10T20:53:33.701Z,pressure,10,cough,25.48,2021-02-10 20:53:33.701
162,92154,27.14,2021-02-10T20:53:33.705Z,temperature,10,cough,18.16,2021-02-10 20:53:33.705
163,91965,1002.97,2021-02-10T20:53:33.741Z,pressure,10,cough,25.48,2021-02-10 20:53:33.741
164,92153,27.28,2021-02-10T20:53:33.760Z,temperature,10,cough,18.16,2021-02-10 20:53:33.760
165,92256,1003.02,2021-02-10T20:53:33.788Z,pressure,10,cough,25.5,2021-02-10 20:53:33.788
