,id,value,date,type,event_id,event_type,datetime
1125,14480,1003.27,2021-02-08T22:06:14.004Z,pressure,3,normal_breathing,2021-02-08 22:06:14.004
1126,14401,28.44,2021-02-08T22:06:14.023Z,temperature,3,normal_breathing,2021-02-08 22:06:14.023
1127,14479,1003.25,2021-02-08T22:06:14.043Z,pressure,3,normal_breathing,2021-02-08 22:06:14.043
1128,14400,28.45,2021-02-08T22:06:14.079Z,temperature,3,normal_breathing,2021-02-08 22:06:14.079
1129,14478,1003.24,2021-02-08T22:06:14.082Z,pressure,3,normal_breathing,2021-02-08 22:06:14.082
1130,14477,1003.27,2021-02-08T22:06:14.122Z,pressure,3,normal_breathing,2021-02-08 22:06:14.122
1131,14399,28.42,2021-02-08T22:06:14.134Z,temperature,3,normal_breathing,2021-02-08 22:06:14.134
1132,14476,1003.25,2021-02-08T22:06:14.161Z,pressure,3,normal_breathing,2021-02-08 22:06:14.161
1133,14398,28.48,2021-02-08T22:06:14.189Z,temperature,3,normal_breathing,2021-02-08 22:06:14.189
1134,14475,1003.25,2021-02-08T22:06:14.200Z,pressure,3,normal_breathing,2021-02-08 22:06:14.200
1135,14474,1003.2,2021-02-08T22:06:14.239Z,pressure,3,normal_breathing,2021-02-08 22:06:14.239
1136,14397,28.43,2021-02-08T22:06:14.244Z,temperature,3,normal_breathing,2021-02-08 22:06:14.244
1137,14473,1003.25,2021-02-08T22:06:14.279Z,pressure,3,normal_breathing,2021-02-08 22:06:14.279
1138,14396,28.45,2021-02-08T22:06:14.299Z,temperature,3,normal_breathing,2021-02-08 22:06:14.299
1139,14472,1003.21,2021-02-08T22:06:14.318Z,pressure,3,normal_breathing,2021-02-08 22:06:14.318
1140,14395,28.45,2021-02-08T22:06:14.354Z,temperature,3,normal_breathing,2021-02-08 22:06:14.354
1141,14471,1003.19,2021-02-08T22:06:14.357Z,pressure,3,normal_breathing,2021-02-08 22:06:14.357
1142,14470,1003.21,2021-02-08T22:06:14.396Z,pressure,3,normal_breathing,2021-02-08 22:06:14.396
1143,14394,28.46,2021-02-08T22:06:14.409Z,temperature,3,normal_breathing,2021-02-08 22:06:14.409
1144,14469,1003.24,2021-02-08T22:06:14.436Z,pressure,3,normal_breathing,2021-02-08 22:06:14.436
1145,14393,28.42,2021-02-08T22:06:14.464Z,temperature,3,normal_breathing,2021-02-08 22:06:14.464
1146,14468,1003.24,2021-02-08T22:06:14.475Z,pressure,3,normal_breathing,2021-02-08 22:06:14.475
1147,14467,1003.22,2021-02-08T22:06:14.514Z,pressure,3,normal_breathing,2021-02-08 22:06:14.514
1148,14392,28.5,2021-02-08T22:06:14.519Z,temperature,3,normal_breathing,2021-02-08 22:06:14.519
1149,14466,1003.23,2021-02-08T22:06:14.553Z,pressure,3,normal_breathing,2021-02-08 22:06:14.553
1150,14391,28.45,2021-02-08T22:06:14.574Z,temperature,3,normal_breathing,2021-02-08 22:06:14.574
1151,14465,1003.21,2021-02-08T22:06:14.593Z,pressure,3,normal_breathing,2021-02-08 22:06:14.593
1152,14390,28.45,2021-02-08T22:06:14.629Z,temperature,3,normal_breathing,2021-02-08 22:06:14.629
1153,14464,1003.22,2021-02-08T22:06:14.632Z,pressure,3,normal_breathing,2021-02-08 22:06:14.632
1154,14463,1003.2,2021-02-08T22:06:14.671Z,pressure,3,normal_breathing,2021-02-08 22:06:14.671
1155,14389,28.45,2021-02-08T22:06:14.684Z,temperature,3,normal_breathing,2021-02-08 22:06:14.684
1156,14462,1003.2,2021-02-08T22:06:14.710Z,pressure,3,normal_breathing,2021-02-08 22:06:14.710
1157,14388,28.46,2021-02-08T22:06:14.739Z,temperature,3,normal_breathing,2021-02-08 22:06:14.739
1158,14461,1003.19,2021-02-08T22:06:14.750Z,pressure,3,normal_breathing,2021-02-08 22:06:14.750
1159,14652,1003.21,2021-02-08T22:06:14.787Z,pressure,3,normal_breathing,2021-02-08 22:06:14.787
1160,14387,28.45,2021-02-08T22:06:14.794Z,temperature,3,normal_breathing,2021-02-08 22:06:14.794
1161,14651,1003.21,2021-02-08T22:06:14.826Z,pressure,3,normal_breathing,2021-02-08 22:06:14.826
1162,14386,28.45,2021-02-08T22:06:14.849Z,temperature,3,normal_breathing,2021-02-08 22:06:14.849
1163,14650,1003.23,2021-02-08T22:06:14.865Z,pressure,3,normal_breathing,2021-02-08 22:06:14.865
1164,14385,28.46,2021-02-08T22:06:14.904Z,temperature,3,normal_breathing,2021-02-08 22:06:14.904
1165,14649,1003.19,2021-02-08T22:06:14.905Z,pressure,3,normal_breathing,2021-02-08 22:06:14.905
1166,14648,1003.17,2021-02-08T22:06:14.944Z,pressure,3,normal_breathing,2021-02-08 22:06:14.944
1167,14384,28.48,2021-02-08T22:06:14.959Z,temperature,3,normal_breathing,2021-02-08 22:06:14.959
1168,14647,1003.13,2021-02-08T22:06:14.983Z,pressure,3,normal_breathing,2021-02-08 22:06:14.983
1169,14383,28.48,2021-02-08T22:06:15.014Z,temperature,3,normal_breathing,2021-02-08 22:06:15.014
1170,14646,1003.18,2021-02-08T22:06:15.023Z,pressure,3,normal_breathing,2021-02-08 22:06:15.023
1171,14645,1003.17,2021-02-08T22:06:15.062Z,pressure,3,normal_breathing,2021-02-08 22:06:15.062
1172,14382,28.5,2021-02-08T22:06:15.069Z,temperature,3,normal_breathing,2021-02-08 22:06:15.069
1173,14644,1003.17,2021-02-08T22:06:15.101Z,pressure,3,normal_breathing,2021-02-08 22:06:15.101
1174,14381,28.48,2021-02-08T22:06:15.124Z,temperature,3,normal_breathing,2021-02-08 22:06:15.124
1175,14643,1003.18,2021-02-08T22:06:15.140Z,pressure,3,normal_breathing,2021-02-08 22:06:15.140
1176,14380,28.48,2021-02-08T22:06:15.179Z,temperature,3,normal_breathing,2021-02-08 22:06:15.179
1177,14642,1003.19,2021-02-08T22:06:15.180Z,pressure,3,normal_breathing,2021-02-08 22:06:15.180
1178,14641,1003.17,2021-02-08T22:06:15.219Z,pressure,3,normal_breathing,2021-02-08 22:06:15.219
1179,14379,28.53,2021-02-08T22:06:15.234Z,temperature,3,normal_breathing,2021-02-08 22:06:15.234
1180,14640,1003.16,2021-02-08T22:06:15.258Z,pressure,3,normal_breathing,2021-02-08 22:06:15.258
1181,14378,28.52,2021-02-08T22:06:15.289Z,temperature,3,normal_breathing,2021-02-08 22:06:15.289
1182,14639,1003.18,2021-02-08T22:06:15.298Z,pressure,3,normal_breathing,2021-02-08 22:06:15.298
1183,14638,1003.16,2021-02-08T22:06:15.337Z,pressure,3,normal_breathing,2021-02-08 22:06:15.337
1184,14377,28.55,2021-02-08T22:06:15.344Z,temperature,3,normal_breathing,2021-02-08 22:06:15.344
1185,14637,1003.17,2021-02-08T22:06:15.376Z,pressure,3,normal_breathing,2021-02-08 22:06:15.376
1186,14376,28.52,2021-02-08T22:06:15.399Z,temperature,3,normal_breathing,2021-02-08 22:06:15.399
1187,14636,1003.19,2021-02-08T22:06:15.415Z,pressure,3,normal_breathing,2021-02-08 22:06:15.415
1188,14375,28.53,2021-02-08T22:06:15.454Z,temperature,3,normal_breathing,2021-02-08 22:06:15.454
1189,14635,1003.18,2021-02-08T22:06:15.455Z,pressure,3,normal_breathing,2021-02-08 22:06:15.455
1190,14634,1003.16,2021-02-08T22:06:15.494Z,pressure,3,normal_breathing,2021-02-08 22:06:15.494
1191,14374,28.54,2021-02-08T22:06:15.509Z,temperature,3,normal_breathing,2021-02-08 22:06:15.509
1192,14633,1003.19,2021-02-08T22:06:15.533Z,pressure,3,normal_breathing,2021-02-08 22:06:15.533
1193,14373,28.54,2021-02-08T22:06:15.564Z,temperature,3,normal_breathing,2021-02-08 22:06:15.564
1194,14632,1003.14,2021-02-08T22:06:15.572Z,pressure,3,normal_breathing,2021-02-08 22:06:15.572
1195,14631,1003.12,2021-02-08T22:06:15.612Z,pressure,3,normal_breathing,2021-02-08 22:06:15.612
1196,14372,28.55,2021-02-08T22:06:15.620Z,temperature,3,normal_breathing,2021-02-08 22:06:15.620
1197,14630,1003.12,2021-02-08T22:06:15.651Z,pressure,3,normal_breathing,2021-02-08 22:06:15.651
1198,14371,28.59,2021-02-08T22:06:15.675Z,temperature,3,normal_breathing,2021-02-08 22:06:15.675
1199,14629,1003.11,2021-02-08T22:06:15.690Z,pressure,3,normal_breathing,2021-02-08 22:06:15.690
1200,14370,28.57,2021-02-08T22:06:15.730Z,temperature,3,normal_breathing,2021-02-08 22:06:15.730
1201,14628,1003.08,2021-02-08T22:06:15.730Z,pressure,3,normal_breathing,2021-02-08 22:06:15.730
1202,14627,1003.09,2021-02-08T22:06:15.769Z,pressure,3,normal_breathing,2021-02-08 22:06:15.769
1203,14369,28.55,2021-02-08T22:06:15.785Z,temperature,3,normal_breathing,2021-02-08 22:06:15.785
1204,14626,1003.07,2021-02-08T22:06:15.808Z,pressure,3,normal_breathing,2021-02-08 22:06:15.808
1205,14368,28.54,2021-02-08T22:06:15.840Z,temperature,3,normal_breathing,2021-02-08 22:06:15.840
1206,14625,1003.08,2021-02-08T22:06:15.847Z,pressure,3,normal_breathing,2021-02-08 22:06:15.847
1207,14624,1003.05,2021-02-08T22:06:15.887Z,pressure,3,normal_breathing,2021-02-08 22:06:15.887
1208,14367,28.57,2021-02-08T22:06:15.895Z,temperature,3,normal_breathing,2021-02-08 22:06:15.895
1209,14623,1003.05,2021-02-08T22:06:15.926Z,pressure,3,normal_breathing,2021-02-08 22:06:15.926
1210,14366,28.56,2021-02-08T22:06:15.950Z,temperature,3,normal_breathing,2021-02-08 22:06:15.950
1211,14622,1003.04,2021-02-08T22:06:15.965Z,pressure,3,normal_breathing,2021-02-08 22:06:15.965
1212,14365,28.59,2021-02-08T22:06:16.005Z,temperature,3,normal_breathing,2021-02-08 22:06:16.005
1213,14621,1003.08,2021-02-08T22:06:16.005Z,pressure,3,normal_breathing,2021-02-08 22:06:16.005
1214,14620,1003.07,2021-02-08T22:06:16.044Z,pressure,3,normal_breathing,2021-02-08 22:06:16.044
1215,14364,28.57,2021-02-08T22:06:16.060Z,temperature,3,normal_breathing,2021-02-08 22:06:16.060
1216,14619,1003.03,2021-02-08T22:06:16.083Z,pressure,3,normal_breathing,2021-02-08 22:06:16.083
1217,14363,28.59,2021-02-08T22:06:16.115Z,temperature,3,normal_breathing,2021-02-08 22:06:16.115
1218,14618,1003.03,2021-02-08T22:06:16.122Z,pressure,3,normal_breathing,2021-02-08 22:06:16.122
1219,14617,1003.07,2021-02-08T22:06:16.162Z,pressure,3,normal_breathing,2021-02-08 22:06:16.162
1220,14362,28.59,2021-02-08T22:06:16.170Z,temperature,3,normal_breathing,2021-02-08 22:06:16.170
1221,14616,1003.08,2021-02-08T22:06:16.201Z,pressure,3,normal_breathing,2021-02-08 22:06:16.201
1222,14361,28.57,2021-02-08T22:06:16.225Z,temperature,3,normal_breathing,2021-02-08 22:06:16.225
1223,14615,1003.08,2021-02-08T22:06:16.240Z,pressure,3,normal_breathing,2021-02-08 22:06:16.240
1224,14614,1003.07,2021-02-08T22:06:16.279Z,pressure,3,normal_breathing,2021-02-08 22:06:16.279
1225,14752,28.57,2021-02-08T22:06:16.310Z,temperature,3,normal_breathing,2021-02-08 22:06:16.310
1226,14613,1003.08,2021-02-08T22:06:16.319Z,pressure,3,normal_breathing,2021-02-08 22:06:16.319
1227,14612,1003.06,2021-02-08T22:06:16.358Z,pressure,3,normal_breathing,2021-02-08 22:06:16.358
1228,14751,28.6,2021-02-08T22:06:16.366Z,temperature,3,normal_breathing,2021-02-08 22:06:16.366
1229,14611,1003.07,2021-02-08T22:06:16.397Z,pressure,3,normal_breathing,2021-02-08 22:06:16.397
1230,14750,28.59,2021-02-08T22:06:16.421Z,temperature,3,normal_breathing,2021-02-08 22:06:16.421
1231,14610,1003.07,2021-02-08T22:06:16.437Z,pressure,3,normal_breathing,2021-02-08 22:06:16.437
1232,14609,1003.05,2021-02-08T22:06:16.476Z,pressure,3,normal_breathing,2021-02-08 22:06:16.476
1233,14749,28.61,2021-02-08T22:06:16.476Z,temperature,3,normal_breathing,2021-02-08 22:06:16.476
1234,14608,1003.08,2021-02-08T22:06:16.515Z,pressure,3,normal_breathing,2021-02-08 22:06:16.515
1235,14748,28.61,2021-02-08T22:06:16.532Z,temperature,3,normal_breathing,2021-02-08 22:06:16.532
1236,14607,1003.06,2021-02-08T22:06:16.554Z,pressure,3,normal_breathing,2021-02-08 22:06:16.554
1237,14747,28.63,2021-02-08T22:06:16.587Z,temperature,3,normal_breathing,2021-02-08 22:06:16.587
1238,14606,1003.05,2021-02-08T22:06:16.594Z,pressure,3,normal_breathing,2021-02-08 22:06:16.594
1239,14605,1003.02,2021-02-08T22:06:16.633Z,pressure,3,normal_breathing,2021-02-08 22:06:16.633
1240,14746,28.64,2021-02-08T22:06:16.642Z,temperature,3,normal_breathing,2021-02-08 22:06:16.642
1241,14604,1003.07,2021-02-08T22:06:16.672Z,pressure,3,normal_breathing,2021-02-08 22:06:16.672
1242,14745,28.62,2021-02-08T22:06:16.697Z,temperature,3,normal_breathing,2021-02-08 22:06:16.697
1243,14603,1003.04,2021-02-08T22:06:16.712Z,pressure,3,normal_breathing,2021-02-08 22:06:16.712
1244,14602,1003.1,2021-02-08T22:06:16.751Z,pressure,3,normal_breathing,2021-02-08 22:06:16.751
1245,14744,28.6,2021-02-08T22:06:16.753Z,temperature,3,normal_breathing,2021-02-08 22:06:16.753
1246,14601,1003.07,2021-02-08T22:06:16.790Z,pressure,3,normal_breathing,2021-02-08 22:06:16.790
1247,14743,28.63,2021-02-08T22:06:16.808Z,temperature,3,normal_breathing,2021-02-08 22:06:16.808
1248,14600,1003.1,2021-02-08T22:06:16.829Z,pressure,3,normal_breathing,2021-02-08 22:06:16.829
1249,14742,28.64,2021-02-08T22:06:16.863Z,temperature,3,normal_breathing,2021-02-08 22:06:16.863
1250,14599,1003.06,2021-02-08T22:06:16.869Z,pressure,3,normal_breathing,2021-02-08 22:06:16.869
1251,14598,1003.1,2021-02-08T22:06:16.908Z,pressure,3,normal_breathing,2021-02-08 22:06:16.908
1252,14741,28.62,2021-02-08T22:06:16.919Z,temperature,3,normal_breathing,2021-02-08 22:06:16.919
1253,14597,1003.09,2021-02-08T22:06:16.947Z,pressure,3,normal_breathing,2021-02-08 22:06:16.947
1254,14740,28.61,2021-02-08T22:06:16.974Z,temperature,3,normal_breathing,2021-02-08 22:06:16.974
1255,14596,1003.1,2021-02-08T22:06:16.986Z,pressure,3,normal_breathing,2021-02-08 22:06:16.986
1256,14595,1003.1,2021-02-08T22:06:17.026Z,pressure,3,normal_breathing,2021-02-08 22:06:17.026
1257,14739,28.61,2021-02-08T22:06:17.029Z,temperature,3,normal_breathing,2021-02-08 22:06:17.029
1258,14594,1003.11,2021-02-08T22:06:17.065Z,pressure,3,normal_breathing,2021-02-08 22:06:17.065
1259,14738,28.62,2021-02-08T22:06:17.085Z,temperature,3,normal_breathing,2021-02-08 22:06:17.085
1260,14593,1003.12,2021-02-08T22:06:17.104Z,pressure,3,normal_breathing,2021-02-08 22:06:17.104
1261,14737,28.6,2021-02-08T22:06:17.140Z,temperature,3,normal_breathing,2021-02-08 22:06:17.140
1262,14592,1003.15,2021-02-08T22:06:17.144Z,pressure,3,normal_breathing,2021-02-08 22:06:17.144
1263,14591,1003.1,2021-02-08T22:06:17.183Z,pressure,3,normal_breathing,2021-02-08 22:06:17.183
1264,14736,28.6,2021-02-08T22:06:17.195Z,temperature,3,normal_breathing,2021-02-08 22:06:17.195
1265,14590,1003.12,2021-02-08T22:06:17.222Z,pressure,3,normal_breathing,2021-02-08 22:06:17.222
1266,14735,28.6,2021-02-08T22:06:17.251Z,temperature,3,normal_breathing,2021-02-08 22:06:17.251
1267,14589,1003.15,2021-02-08T22:06:17.261Z,pressure,3,normal_breathing,2021-02-08 22:06:17.261
1268,14588,1003.14,2021-02-08T22:06:17.301Z,pressure,3,normal_breathing,2021-02-08 22:06:17.301
1269,14734,28.62,2021-02-08T22:06:17.306Z,temperature,3,normal_breathing,2021-02-08 22:06:17.306
1270,14587,1003.17,2021-02-08T22:06:17.340Z,pressure,3,normal_breathing,2021-02-08 22:06:17.340
1271,14733,28.6,2021-02-08T22:06:17.361Z,temperature,3,normal_breathing,2021-02-08 22:06:17.361
1272,14586,1003.11,2021-02-08T22:06:17.379Z,pressure,3,normal_breathing,2021-02-08 22:06:17.379
1273,14732,28.59,2021-02-08T22:06:17.417Z,temperature,3,normal_breathing,2021-02-08 22:06:17.417
1274,14585,1003.16,2021-02-08T22:06:17.418Z,pressure,3,normal_breathing,2021-02-08 22:06:17.418
1275,14584,1003.18,2021-02-08T22:06:17.458Z,pressure,3,normal_breathing,2021-02-08 22:06:17.458
1276,14731,28.61,2021-02-08T22:06:17.472Z,temperature,3,normal_breathing,2021-02-08 22:06:17.472
1277,14583,1003.22,2021-02-08T22:06:17.497Z,pressure,3,normal_breathing,2021-02-08 22:06:17.497
1278,14730,28.6,2021-02-08T22:06:17.527Z,temperature,3,normal_breathing,2021-02-08 22:06:17.527
1279,14582,1003.24,2021-02-08T22:06:17.536Z,pressure,3,normal_breathing,2021-02-08 22:06:17.536
1280,14581,1003.27,2021-02-08T22:06:17.576Z,pressure,3,normal_breathing,2021-02-08 22:06:17.576
1281,14729,28.58,2021-02-08T22:06:17.582Z,temperature,3,normal_breathing,2021-02-08 22:06:17.582
1282,14580,1003.3,2021-02-08T22:06:17.615Z,pressure,3,normal_breathing,2021-02-08 22:06:17.615
1283,14728,28.63,2021-02-08T22:06:17.638Z,temperature,3,normal_breathing,2021-02-08 22:06:17.638
1284,14579,1003.31,2021-02-08T22:06:17.654Z,pressure,3,normal_breathing,2021-02-08 22:06:17.654
1285,14578,1003.32,2021-02-08T22:06:17.693Z,pressure,3,normal_breathing,2021-02-08 22:06:17.693
1286,14727,28.61,2021-02-08T22:06:17.693Z,temperature,3,normal_breathing,2021-02-08 22:06:17.693
1287,14577,1003.33,2021-02-08T22:06:17.733Z,pressure,3,normal_breathing,2021-02-08 22:06:17.733
1288,14726,28.58,2021-02-08T22:06:17.748Z,temperature,3,normal_breathing,2021-02-08 22:06:17.748
1289,14576,1003.32,2021-02-08T22:06:17.772Z,pressure,3,normal_breathing,2021-02-08 22:06:17.772
1290,14725,28.6,2021-02-08T22:06:17.804Z,temperature,3,normal_breathing,2021-02-08 22:06:17.804
1291,14575,1003.3,2021-02-08T22:06:17.811Z,pressure,3,normal_breathing,2021-02-08 22:06:17.811
1292,14574,1003.29,2021-02-08T22:06:17.851Z,pressure,3,normal_breathing,2021-02-08 22:06:17.851
1293,14724,28.6,2021-02-08T22:06:17.859Z,temperature,3,normal_breathing,2021-02-08 22:06:17.859
1294,14573,1003.28,2021-02-08T22:06:17.890Z,pressure,3,normal_breathing,2021-02-08 22:06:17.890
1295,14723,28.55,2021-02-08T22:06:17.914Z,temperature,3,normal_breathing,2021-02-08 22:06:17.914
1296,14572,1003.32,2021-02-08T22:06:17.929Z,pressure,3,normal_breathing,2021-02-08 22:06:17.929
1297,14571,1003.29,2021-02-08T22:06:17.968Z,pressure,3,normal_breathing,2021-02-08 22:06:17.968
1298,14722,28.58,2021-02-08T22:06:17.970Z,temperature,3,normal_breathing,2021-02-08 22:06:17.970
1299,14570,1003.34,2021-02-08T22:06:18.008Z,pressure,3,normal_breathing,2021-02-08 22:06:18.008
1300,14721,28.52,2021-02-08T22:06:18.025Z,temperature,3,normal_breathing,2021-02-08 22:06:18.025
1301,14569,1003.32,2021-02-08T22:06:18.047Z,pressure,3,normal_breathing,2021-02-08 22:06:18.047
1302,14720,28.49,2021-02-08T22:06:18.080Z,temperature,3,normal_breathing,2021-02-08 22:06:18.080
1303,14568,1003.32,2021-02-08T22:06:18.086Z,pressure,3,normal_breathing,2021-02-08 22:06:18.086
1304,14567,1003.31,2021-02-08T22:06:18.125Z,pressure,3,normal_breathing,2021-02-08 22:06:18.125
1305,14719,28.53,2021-02-08T22:06:18.136Z,temperature,3,normal_breathing,2021-02-08 22:06:18.136
1306,14566,1003.3,2021-02-08T22:06:18.165Z,pressure,3,normal_breathing,2021-02-08 22:06:18.165
1307,14718,28.57,2021-02-08T22:06:18.191Z,temperature,3,normal_breathing,2021-02-08 22:06:18.191
1308,14565,1003.31,2021-02-08T22:06:18.204Z,pressure,3,normal_breathing,2021-02-08 22:06:18.204
1309,14564,1003.32,2021-02-08T22:06:18.243Z,pressure,3,normal_breathing,2021-02-08 22:06:18.243
1310,14717,28.55,2021-02-08T22:06:18.246Z,temperature,3,normal_breathing,2021-02-08 22:06:18.246
1311,14563,1003.31,2021-02-08T22:06:18.283Z,pressure,3,normal_breathing,2021-02-08 22:06:18.283
1312,14716,28.54,2021-02-08T22:06:18.301Z,temperature,3,normal_breathing,2021-02-08 22:06:18.301
1313,14562,1003.3,2021-02-08T22:06:18.322Z,pressure,3,normal_breathing,2021-02-08 22:06:18.322
1314,14715,28.54,2021-02-08T22:06:18.357Z,temperature,3,normal_breathing,2021-02-08 22:06:18.357
1315,14561,1003.29,2021-02-08T22:06:18.361Z,pressure,3,normal_breathing,2021-02-08 22:06:18.361
1316,14560,1003.28,2021-02-08T22:06:18.400Z,pressure,3,normal_breathing,2021-02-08 22:06:18.400
1317,14714,28.53,2021-02-08T22:06:18.412Z,temperature,3,normal_breathing,2021-02-08 22:06:18.412
1318,14559,1003.3,2021-02-08T22:06:18.440Z,pressure,3,normal_breathing,2021-02-08 22:06:18.440
1319,14713,28.54,2021-02-08T22:06:18.467Z,temperature,3,normal_breathing,2021-02-08 22:06:18.467
1320,14558,1003.3,2021-02-08T22:06:18.479Z,pressure,3,normal_breathing,2021-02-08 22:06:18.479
1321,14557,1003.3,2021-02-08T22:06:18.518Z,pressure,3,normal_breathing,2021-02-08 22:06:18.518
1322,14712,28.54,2021-02-08T22:06:18.523Z,temperature,3,normal_breathing,2021-02-08 22:06:18.523
1323,14848,1003.28,2021-02-08T22:06:18.556Z,pressure,3,normal_breathing,2021-02-08 22:06:18.556
1324,14711,28.54,2021-02-08T22:06:18.578Z,temperature,3,normal_breathing,2021-02-08 22:06:18.578
1325,14847,1003.26,2021-02-08T22:06:18.595Z,pressure,3,normal_breathing,2021-02-08 22:06:18.595
1326,14710,28.53,2021-02-08T22:06:18.633Z,temperature,3,normal_breathing,2021-02-08 22:06:18.633
1327,14846,1003.27,2021-02-08T22:06:18.634Z,pressure,3,normal_breathing,2021-02-08 22:06:18.634
1328,14845,1003.24,2021-02-08T22:06:18.674Z,pressure,3,normal_breathing,2021-02-08 22:06:18.674
1329,14709,28.47,2021-02-08T22:06:18.689Z,temperature,3,normal_breathing,2021-02-08 22:06:18.689
1330,14844,1003.28,2021-02-08T22:06:18.713Z,pressure,3,normal_breathing,2021-02-08 22:06:18.713
1331,14708,28.53,2021-02-08T22:06:18.744Z,temperature,3,normal_breathing,2021-02-08 22:06:18.744
1332,14843,1003.28,2021-02-08T22:06:18.752Z,pressure,3,normal_breathing,2021-02-08 22:06:18.752
1333,14842,1003.25,2021-02-08T22:06:18.791Z,pressure,3,normal_breathing,2021-02-08 22:06:18.791
1334,14707,28.5,2021-02-08T22:06:18.799Z,temperature,3,normal_breathing,2021-02-08 22:06:18.799
1335,14841,1003.26,2021-02-08T22:06:18.831Z,pressure,3,normal_breathing,2021-02-08 22:06:18.831
1336,14706,28.5,2021-02-08T22:06:18.855Z,temperature,3,normal_breathing,2021-02-08 22:06:18.855
1337,14840,1003.26,2021-02-08T22:06:18.870Z,pressure,3,normal_breathing,2021-02-08 22:06:18.870
1338,14839,1003.26,2021-02-08T22:06:18.909Z,pressure,3,normal_breathing,2021-02-08 22:06:18.909
1339,14705,28.48,2021-02-08T22:06:18.910Z,temperature,3,normal_breathing,2021-02-08 22:06:18.910
1340,14838,1003.24,2021-02-08T22:06:18.948Z,pressure,3,normal_breathing,2021-02-08 22:06:18.948
1341,14704,28.52,2021-02-08T22:06:18.965Z,temperature,3,normal_breathing,2021-02-08 22:06:18.965
1342,14837,1003.24,2021-02-08T22:06:18.988Z,pressure,3,normal_breathing,2021-02-08 22:06:18.988
1343,14703,28.49,2021-02-08T22:06:19.020Z,temperature,3,normal_breathing,2021-02-08 22:06:19.020
1344,14836,1003.24,2021-02-08T22:06:19.027Z,pressure,3,normal_breathing,2021-02-08 22:06:19.027
1345,14835,1003.25,2021-02-08T22:06:19.066Z,pressure,3,normal_breathing,2021-02-08 22:06:19.066
1346,14702,28.55,2021-02-08T22:06:19.076Z,temperature,3,normal_breathing,2021-02-08 22:06:19.076
1347,14834,1003.24,2021-02-08T22:06:19.106Z,pressure,3,normal_breathing,2021-02-08 22:06:19.106
1348,14701,28.54,2021-02-08T22:06:19.131Z,temperature,3,normal_breathing,2021-02-08 22:06:19.131
1349,14833,1003.25,2021-02-08T22:06:19.145Z,pressure,3,normal_breathing,2021-02-08 22:06:19.145
1350,14832,1003.27,2021-02-08T22:06:19.184Z,pressure,3,normal_breathing,2021-02-08 22:06:19.184
1351,14700,28.55,2021-02-08T22:06:19.186Z,temperature,3,normal_breathing,2021-02-08 22:06:19.186
1352,14831,1003.2,2021-02-08T22:06:19.223Z,pressure,3,normal_breathing,2021-02-08 22:06:19.223
1353,14699,28.5,2021-02-08T22:06:19.242Z,temperature,3,normal_breathing,2021-02-08 22:06:19.242
1354,14830,1003.22,2021-02-08T22:06:19.263Z,pressure,3,normal_breathing,2021-02-08 22:06:19.263
1355,14698,28.52,2021-02-08T22:06:19.297Z,temperature,3,normal_breathing,2021-02-08 22:06:19.297
1356,14829,1003.2,2021-02-08T22:06:19.302Z,pressure,3,normal_breathing,2021-02-08 22:06:19.302
1357,14828,1003.21,2021-02-08T22:06:19.341Z,pressure,3,normal_breathing,2021-02-08 22:06:19.341
1358,14697,28.54,2021-02-08T22:06:19.352Z,temperature,3,normal_breathing,2021-02-08 22:06:19.352
1359,14827,1003.21,2021-02-08T22:06:19.381Z,pressure,3,normal_breathing,2021-02-08 22:06:19.381
1360,14696,28.57,2021-02-08T22:06:19.408Z,temperature,3,normal_breathing,2021-02-08 22:06:19.408
1361,14826,1003.23,2021-02-08T22:06:19.420Z,pressure,3,normal_breathing,2021-02-08 22:06:19.420
1362,14825,1003.2,2021-02-08T22:06:19.459Z,pressure,3,normal_breathing,2021-02-08 22:06:19.459
1363,14695,28.53,2021-02-08T22:06:19.463Z,temperature,3,normal_breathing,2021-02-08 22:06:19.463
1364,14824,1003.22,2021-02-08T22:06:19.498Z,pressure,3,normal_breathing,2021-02-08 22:06:19.498
1365,14694,28.47,2021-02-08T22:06:19.518Z,temperature,3,normal_breathing,2021-02-08 22:06:19.518
1366,14823,1003.2,2021-02-08T22:06:19.538Z,pressure,3,normal_breathing,2021-02-08 22:06:19.538
1367,14693,28.56,2021-02-08T22:06:19.574Z,temperature,3,normal_breathing,2021-02-08 22:06:19.574
1368,14822,1003.17,2021-02-08T22:06:19.577Z,pressure,3,normal_breathing,2021-02-08 22:06:19.577
1369,14821,1003.21,2021-02-08T22:06:19.616Z,pressure,3,normal_breathing,2021-02-08 22:06:19.616
1370,14692,28.59,2021-02-08T22:06:19.629Z,temperature,3,normal_breathing,2021-02-08 22:06:19.629
1371,14820,1003.2,2021-02-08T22:06:19.655Z,pressure,3,normal_breathing,2021-02-08 22:06:19.655
1372,14691,28.52,2021-02-08T22:06:19.684Z,temperature,3,normal_breathing,2021-02-08 22:06:19.684
1373,14819,1003.22,2021-02-08T22:06:19.695Z,pressure,3,normal_breathing,2021-02-08 22:06:19.695
1374,14818,1003.21,2021-02-08T22:06:19.734Z,pressure,3,normal_breathing,2021-02-08 22:06:19.734
1375,14690,28.55,2021-02-08T22:06:19.740Z,temperature,3,normal_breathing,2021-02-08 22:06:19.740
