,id,value,date,type,event_id,event_type,frequency,datetime
75,450,1007.61,2021-02-10T15:11:19.494Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.494
76,318,27.75,2021-02-10T15:11:19.510Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:19.510
77,449,1007.59,2021-02-10T15:11:19.533Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.533
78,317,27.79,2021-02-10T15:11:19.565Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:19.565
79,448,1007.61,2021-02-10T15:11:19.572Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.572
80,447,1007.59,2021-02-10T15:11:19.612Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.612
81,316,27.88,2021-02-10T15:11:19.620Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:19.620
82,446,1007.57,2021-02-10T15:11:19.651Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.651
83,315,27.91,2021-02-10T15:11:19.675Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:19.675
84,445,1007.61,2021-02-10T15:11:19.690Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.690
85,314,27.98,2021-02-10T15:11:19.730Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:19.730
86,444,1007.61,2021-02-10T15:11:19.730Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.730
87,443,1007.61,2021-02-10T15:11:19.769Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.769
88,313,28.05,2021-02-10T15:11:19.785Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:19.785
89,442,1007.6,2021-02-10T15:11:19.808Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.808
90,312,28.04,2021-02-10T15:11:19.840Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:19.840
91,441,1007.62,2021-02-10T15:11:19.847Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.847
92,440,1007.64,2021-02-10T15:11:19.887Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.887
93,311,28.08,2021-02-10T15:11:19.895Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:19.895
94,439,1007.65,2021-02-10T15:11:19.926Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.926
95,310,28.16,2021-02-10T15:11:19.950Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:19.950
96,438,1007.63,2021-02-10T15:11:19.965Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:19.965
97,309,28.16,2021-02-10T15:11:20.005Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.005
98,437,1007.65,2021-02-10T15:11:20.005Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.005
99,436,1007.67,2021-02-10T15:11:20.044Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.044
100,308,28.16,2021-02-10T15:11:20.060Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.060
101,435,1007.63,2021-02-10T15:11:20.083Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.083
102,307,28.21,2021-02-10T15:11:20.115Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.115
103,434,1007.62,2021-02-10T15:11:20.123Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.123
104,433,1007.65,2021-02-10T15:11:20.162Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.162
105,306,28.23,2021-02-10T15:11:20.170Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.170
106,432,1007.67,2021-02-10T15:11:20.201Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.201
107,305,28.23,2021-02-10T15:11:20.225Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.225
108,431,1007.68,2021-02-10T15:11:20.241Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.241
109,304,28.19,2021-02-10T15:11:20.280Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.280
110,430,1007.71,2021-02-10T15:11:20.280Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.280
111,429,1007.7,2021-02-10T15:11:20.319Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.319
112,303,28.27,2021-02-10T15:11:20.335Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.335
113,428,1007.73,2021-02-10T15:11:20.358Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.358
114,302,28.25,2021-02-10T15:11:20.390Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.390
115,427,1007.74,2021-02-10T15:11:20.398Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.398
116,426,1007.82,2021-02-10T15:11:20.437Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.437
117,301,28.25,2021-02-10T15:11:20.445Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.445
118,425,1007.78,2021-02-10T15:11:20.476Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.476
119,300,28.24,2021-02-10T15:11:20.500Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.500
120,424,1007.85,2021-02-10T15:11:20.516Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.516
121,299,28.24,2021-02-10T15:11:20.555Z,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.555
122,423,1007.88,2021-02-10T15:11:20.555Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.555
123,422,1007.88,2021-02-10T15:11:20.594Z,pressure,1,normal_breathing,25.44,2021-02-10 15:11:20.594
