,id,value,date,type,event_id,event_type,frequency,start_time
93,311,28.08,2021-02-10 15:11:19.895,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
94,439,1007.65,2021-02-10 15:11:19.926,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
95,310,28.16,2021-02-10 15:11:19.950,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
96,438,1007.63,2021-02-10 15:11:19.965,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
97,309,28.16,2021-02-10 15:11:20.005,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
98,437,1007.65,2021-02-10 15:11:20.005,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
99,436,1007.67,2021-02-10 15:11:20.044,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
100,308,28.16,2021-02-10 15:11:20.060,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
101,435,1007.63,2021-02-10 15:11:20.083,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
102,307,28.21,2021-02-10 15:11:20.115,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
103,434,1007.62,2021-02-10 15:11:20.123,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
104,433,1007.65,2021-02-10 15:11:20.162,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
105,306,28.23,2021-02-10 15:11:20.170,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
106,432,1007.67,2021-02-10 15:11:20.201,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
107,305,28.23,2021-02-10 15:11:20.225,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
108,431,1007.68,2021-02-10 15:11:20.241,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
109,304,28.19,2021-02-10 15:11:20.280,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
110,430,1007.71,2021-02-10 15:11:20.280,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
111,429,1007.7,2021-02-10 15:11:20.319,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
112,303,28.27,2021-02-10 15:11:20.335,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
113,428,1007.73,2021-02-10 15:11:20.358,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
114,302,28.25,2021-02-10 15:11:20.390,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
115,427,1007.74,2021-02-10 15:11:20.398,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
116,426,1007.82,2021-02-10 15:11:20.437,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
117,301,28.25,2021-02-10 15:11:20.445,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
118,425,1007.78,2021-02-10 15:11:20.476,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
119,300,28.24,2021-02-10 15:11:20.500,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
120,424,1007.85,2021-02-10 15:11:20.516,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
121,299,28.24,2021-02-10 15:11:20.555,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
122,423,1007.88,2021-02-10 15:11:20.555,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
123,422,1007.88,2021-02-10 15:11:20.594,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
124,298,28.23,2021-02-10 15:11:20.610,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
125,421,1007.92,2021-02-10 15:11:20.634,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
126,297,28.18,2021-02-10 15:11:20.665,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
127,420,1007.91,2021-02-10 15:11:20.673,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
128,419,1007.92,2021-02-10 15:11:20.712,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
129,296,28.12,2021-02-10 15:11:20.720,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
130,418,1007.86,2021-02-10 15:11:20.752,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
131,295,28.03,2021-02-10 15:11:20.775,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
132,417,1007.86,2021-02-10 15:11:20.791,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
133,294,27.93,2021-02-10 15:11:20.830,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
134,416,1007.9,2021-02-10 15:11:20.830,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
135,415,1007.88,2021-02-10 15:11:20.869,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
136,293,27.79,2021-02-10 15:11:20.885,temperature,1,normal_breathing,18.18,2021-02-10 15:11:20.885
137,414,1007.88,2021-02-10 15:11:20.909,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
138,413,1007.84,2021-02-10 15:11:20.948,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
139,412,1007.85,2021-02-10 15:11:20.987,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
140,588,27.67,2021-02-10 15:11:20.988,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
141,411,1007.9,2021-02-10 15:11:21.027,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
142,587,27.52,2021-02-10 15:11:21.043,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
143,410,1007.86,2021-02-10 15:11:21.066,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
144,586,27.4,2021-02-10 15:11:21.099,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
145,409,1007.84,2021-02-10 15:11:21.105,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
146,408,1007.86,2021-02-10 15:11:21.145,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
147,585,27.32,2021-02-10 15:11:21.154,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
148,407,1007.88,2021-02-10 15:11:21.184,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
149,584,27.22,2021-02-10 15:11:21.210,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
150,406,1007.82,2021-02-10 15:11:21.223,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
151,405,1007.85,2021-02-10 15:11:21.263,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
152,583,27.14,2021-02-10 15:11:21.265,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
153,404,1007.82,2021-02-10 15:11:21.302,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
154,582,27.08,2021-02-10 15:11:21.320,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
155,403,1007.84,2021-02-10 15:11:21.341,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
156,581,26.99,2021-02-10 15:11:21.376,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
157,402,1007.83,2021-02-10 15:11:21.381,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
158,401,1007.83,2021-02-10 15:11:21.420,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
159,580,26.95,2021-02-10 15:11:21.431,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
160,400,1007.83,2021-02-10 15:11:21.459,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
161,579,26.86,2021-02-10 15:11:21.487,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
162,399,1007.8,2021-02-10 15:11:21.498,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
163,398,1007.81,2021-02-10 15:11:21.538,pressure,1,normal_breathing,25.44,2021-02-10 15:11:21.734
