,id,value,date,type,event_id,event_type,frequency,start_time
78,14959,1007.13,2021-02-10 16:24:59.859,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
79,15105,22.02,2021-02-10 16:24:59.896,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
80,14958,1007.09,2021-02-10 16:24:59.898,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
81,14957,1007.08,2021-02-10 16:24:59.938,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
82,15104,22.03,2021-02-10 16:24:59.951,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
83,14956,1007.11,2021-02-10 16:24:59.977,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
84,15103,22.05,2021-02-10 16:25:00.006,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
85,14955,1007.1,2021-02-10 16:25:00.017,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
86,14954,1007.12,2021-02-10 16:25:00.056,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
87,15102,22.03,2021-02-10 16:25:00.061,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
88,14953,1007.14,2021-02-10 16:25:00.095,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
89,15101,22.05,2021-02-10 16:25:00.116,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
90,14952,1007.14,2021-02-10 16:25:00.135,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
91,15100,22.03,2021-02-10 16:25:00.171,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
92,14951,1007.15,2021-02-10 16:25:00.174,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
93,14950,1007.12,2021-02-10 16:25:00.213,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
94,15099,22.03,2021-02-10 16:25:00.226,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
95,14949,1007.12,2021-02-10 16:25:00.253,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
96,15098,22.03,2021-02-10 16:25:00.281,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
97,14948,1007.16,2021-02-10 16:25:00.292,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
98,14947,1007.13,2021-02-10 16:25:00.331,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
99,15097,22.05,2021-02-10 16:25:00.336,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
100,14946,1007.11,2021-02-10 16:25:00.371,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
101,15096,21.97,2021-02-10 16:25:00.391,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
102,14945,1007.16,2021-02-10 16:25:00.410,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
103,15095,22.04,2021-02-10 16:25:00.446,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
104,14944,1007.13,2021-02-10 16:25:00.450,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
105,14943,1007.12,2021-02-10 16:25:00.489,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
106,15094,22.05,2021-02-10 16:25:00.501,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
107,14942,1007.12,2021-02-10 16:25:00.528,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
108,15093,22.04,2021-02-10 16:25:00.556,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
109,14941,1007.13,2021-02-10 16:25:00.568,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
110,14940,1007.14,2021-02-10 16:25:00.607,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
111,15092,22.07,2021-02-10 16:25:00.611,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
112,14939,1007.11,2021-02-10 16:25:00.646,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
113,15091,22.04,2021-02-10 16:25:00.666,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
114,14938,1007.13,2021-02-10 16:25:00.686,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
115,15090,21.99,2021-02-10 16:25:00.721,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
116,14937,1007.14,2021-02-10 16:25:00.725,pressure,2,mask_off,25.4,2021-02-10 16:25:00.725
117,15228,1007.11,2021-02-10 16:25:00.765,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
118,15089,22.02,2021-02-10 16:25:00.776,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
119,15227,1007.12,2021-02-10 16:25:00.805,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
120,15088,22.04,2021-02-10 16:25:00.831,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
121,15226,1007.16,2021-02-10 16:25:00.844,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
122,15225,1007.1,2021-02-10 16:25:00.883,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
123,15087,22.05,2021-02-10 16:25:00.886,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
124,15224,1007.11,2021-02-10 16:25:00.923,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
125,15086,22.02,2021-02-10 16:25:00.941,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
126,15223,1007.12,2021-02-10 16:25:00.962,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
127,15085,22.02,2021-02-10 16:25:00.996,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
128,15222,1007.16,2021-02-10 16:25:01.002,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
129,15221,1007.14,2021-02-10 16:25:01.041,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
130,15084,22.04,2021-02-10 16:25:01.051,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
131,15220,1007.12,2021-02-10 16:25:01.080,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
132,15083,21.99,2021-02-10 16:25:01.106,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
133,15219,1007.1,2021-02-10 16:25:01.120,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
134,15218,1007.14,2021-02-10 16:25:01.159,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
135,15082,22.05,2021-02-10 16:25:01.161,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
136,15217,1007.13,2021-02-10 16:25:01.198,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
137,15081,22.06,2021-02-10 16:25:01.216,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
138,15216,1007.13,2021-02-10 16:25:01.238,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
139,15080,22.04,2021-02-10 16:25:01.271,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
140,15215,1007.11,2021-02-10 16:25:01.277,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
141,15214,1007.11,2021-02-10 16:25:01.317,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
142,15079,21.99,2021-02-10 16:25:01.326,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
143,15213,1007.11,2021-02-10 16:25:01.356,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
144,15078,22.02,2021-02-10 16:25:01.381,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
145,15212,1007.11,2021-02-10 16:25:01.395,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
146,15211,1007.15,2021-02-10 16:25:01.435,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
147,15077,22.03,2021-02-10 16:25:01.436,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
148,15210,1007.14,2021-02-10 16:25:01.474,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
149,15076,22.03,2021-02-10 16:25:01.491,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
150,15209,1007.14,2021-02-10 16:25:01.513,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
151,15075,22.01,2021-02-10 16:25:01.546,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
152,15208,1007.12,2021-02-10 16:25:01.553,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
153,15207,1007.12,2021-02-10 16:25:01.592,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
154,15074,21.99,2021-02-10 16:25:01.601,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
155,15206,1007.12,2021-02-10 16:25:01.631,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
156,15073,22.06,2021-02-10 16:25:01.656,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
157,15205,1007.14,2021-02-10 16:25:01.671,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
158,15204,1007.09,2021-02-10 16:25:01.710,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
159,15072,22.01,2021-02-10 16:25:01.711,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
160,15203,1007.12,2021-02-10 16:25:01.750,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
161,15071,22.02,2021-02-10 16:25:01.766,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
162,15202,1007.14,2021-02-10 16:25:01.789,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
163,15070,22.02,2021-02-10 16:25:01.821,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
164,15201,1007.13,2021-02-10 16:25:01.828,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
165,15200,1007.12,2021-02-10 16:25:01.868,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
166,15069,22.02,2021-02-10 16:25:01.876,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
167,15199,1007.12,2021-02-10 16:25:01.907,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
168,15068,22.03,2021-02-10 16:25:01.931,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
169,15198,1007.13,2021-02-10 16:25:01.946,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
170,15067,22.03,2021-02-10 16:25:01.986,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
171,15197,1007.13,2021-02-10 16:25:01.986,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
172,15196,1007.13,2021-02-10 16:25:02.025,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
173,15066,22.06,2021-02-10 16:25:02.041,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
174,15195,1007.13,2021-02-10 16:25:02.065,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
175,15065,22.05,2021-02-10 16:25:02.096,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
176,15194,1007.15,2021-02-10 16:25:02.104,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
177,15193,1007.12,2021-02-10 16:25:02.143,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
178,15064,22.06,2021-02-10 16:25:02.151,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
179,15192,1007.13,2021-02-10 16:25:02.183,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
180,15063,21.99,2021-02-10 16:25:02.206,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
181,15191,1007.16,2021-02-10 16:25:02.222,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
182,15062,22.04,2021-02-10 16:25:02.261,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
183,15190,1007.14,2021-02-10 16:25:02.261,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
184,15189,1007.16,2021-02-10 16:25:02.301,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
185,15061,22.05,2021-02-10 16:25:02.316,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
186,15188,1007.13,2021-02-10 16:25:02.340,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
187,15060,22.04,2021-02-10 16:25:02.371,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
188,15187,1007.1,2021-02-10 16:25:02.380,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
189,15186,1007.1,2021-02-10 16:25:02.419,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
190,15059,22.03,2021-02-10 16:25:02.426,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
191,15185,1007.12,2021-02-10 16:25:02.458,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
192,15058,22.04,2021-02-10 16:25:02.481,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
193,15184,1007.13,2021-02-10 16:25:02.498,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
194,15057,22.05,2021-02-10 16:25:02.536,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
195,15183,1007.12,2021-02-10 16:25:02.537,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
196,15182,1007.14,2021-02-10 16:25:02.576,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
197,15056,22.02,2021-02-10 16:25:02.591,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
198,15181,1007.11,2021-02-10 16:25:02.616,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
199,15055,22.05,2021-02-10 16:25:02.646,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
200,15180,1007.12,2021-02-10 16:25:02.655,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
201,15179,1007.13,2021-02-10 16:25:02.694,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
202,15054,21.99,2021-02-10 16:25:02.701,temperature,2,mask_off,18.18,2021-02-10 16:25:03.856
203,15178,1007.1,2021-02-10 16:25:02.734,pressure,2,mask_off,25.4,2021-02-10 16:25:04.506
