,id,value,date,type,event_id,event_type,frequency,start_time
89,77389,1006.71,2021-02-10 18:34:40.861,pressure,9,talking,25.48,2021-02-10 18:34:43.530
90,77254,27.65,2021-02-10 18:34:40.874,temperature,9,talking,18.12,2021-02-10 18:34:42.695
91,77388,1006.73,2021-02-10 18:34:40.901,pressure,9,talking,25.48,2021-02-10 18:34:43.530
92,77253,27.68,2021-02-10 18:34:40.929,temperature,9,talking,18.12,2021-02-10 18:34:42.695
93,77387,1006.79,2021-02-10 18:34:40.940,pressure,9,talking,25.48,2021-02-10 18:34:43.530
94,77386,1006.74,2021-02-10 18:34:40.979,pressure,9,talking,25.48,2021-02-10 18:34:43.530
95,77252,27.72,2021-02-10 18:34:40.984,temperature,9,talking,18.12,2021-02-10 18:34:42.695
96,77385,1006.72,2021-02-10 18:34:41.018,pressure,9,talking,25.48,2021-02-10 18:34:43.530
97,77251,27.78,2021-02-10 18:34:41.039,temperature,9,talking,18.12,2021-02-10 18:34:42.695
98,77384,1006.78,2021-02-10 18:34:41.058,pressure,9,talking,25.48,2021-02-10 18:34:43.530
99,77250,27.83,2021-02-10 18:34:41.095,temperature,9,talking,18.12,2021-02-10 18:34:42.695
100,77383,1006.76,2021-02-10 18:34:41.097,pressure,9,talking,25.48,2021-02-10 18:34:43.530
101,77382,1006.76,2021-02-10 18:34:41.136,pressure,9,talking,25.48,2021-02-10 18:34:43.530
102,77249,27.85,2021-02-10 18:34:41.150,temperature,9,talking,18.12,2021-02-10 18:34:42.695
103,77381,1006.75,2021-02-10 18:34:41.175,pressure,9,talking,25.48,2021-02-10 18:34:43.530
104,77248,27.89,2021-02-10 18:34:41.205,temperature,9,talking,18.12,2021-02-10 18:34:42.695
105,77380,1006.72,2021-02-10 18:34:41.215,pressure,9,talking,25.48,2021-02-10 18:34:43.530
106,77379,1006.69,2021-02-10 18:34:41.254,pressure,9,talking,25.48,2021-02-10 18:34:43.530
107,77247,27.98,2021-02-10 18:34:41.260,temperature,9,talking,18.12,2021-02-10 18:34:42.695
108,77378,1006.73,2021-02-10 18:34:41.293,pressure,9,talking,25.48,2021-02-10 18:34:43.530
109,77246,28.01,2021-02-10 18:34:41.315,temperature,9,talking,18.12,2021-02-10 18:34:42.695
110,77377,1006.7,2021-02-10 18:34:41.332,pressure,9,talking,25.48,2021-02-10 18:34:43.530
111,77245,28.02,2021-02-10 18:34:41.371,temperature,9,talking,18.12,2021-02-10 18:34:42.695
112,77376,1006.7,2021-02-10 18:34:41.372,pressure,9,talking,25.48,2021-02-10 18:34:43.530
113,77375,1006.68,2021-02-10 18:34:41.411,pressure,9,talking,25.48,2021-02-10 18:34:43.530
114,77244,28.04,2021-02-10 18:34:41.426,temperature,9,talking,18.12,2021-02-10 18:34:42.695
115,77374,1006.66,2021-02-10 18:34:41.450,pressure,9,talking,25.48,2021-02-10 18:34:43.530
116,77243,28.09,2021-02-10 18:34:41.481,temperature,9,talking,18.12,2021-02-10 18:34:42.695
117,77373,1006.61,2021-02-10 18:34:41.489,pressure,9,talking,25.48,2021-02-10 18:34:43.530
118,77372,1006.62,2021-02-10 18:34:41.529,pressure,9,talking,25.48,2021-02-10 18:34:43.530
119,77242,28.09,2021-02-10 18:34:41.536,temperature,9,talking,18.12,2021-02-10 18:34:42.695
120,77371,1006.63,2021-02-10 18:34:41.568,pressure,9,talking,25.48,2021-02-10 18:34:43.530
121,77241,28.12,2021-02-10 18:34:41.591,temperature,9,talking,18.12,2021-02-10 18:34:42.695
122,77370,1006.59,2021-02-10 18:34:41.607,pressure,9,talking,25.48,2021-02-10 18:34:43.530
123,77369,1006.64,2021-02-10 18:34:41.646,pressure,9,talking,25.48,2021-02-10 18:34:43.530
124,77240,28.17,2021-02-10 18:34:41.647,temperature,9,talking,18.12,2021-02-10 18:34:42.695
125,77368,1006.59,2021-02-10 18:34:41.686,pressure,9,talking,25.48,2021-02-10 18:34:43.530
126,77239,28.12,2021-02-10 18:34:41.702,temperature,9,talking,18.12,2021-02-10 18:34:42.695
127,77367,1006.62,2021-02-10 18:34:41.725,pressure,9,talking,25.48,2021-02-10 18:34:43.530
128,77238,28.16,2021-02-10 18:34:41.757,temperature,9,talking,18.12,2021-02-10 18:34:42.695
129,77366,1006.61,2021-02-10 18:34:41.764,pressure,9,talking,25.48,2021-02-10 18:34:43.530
130,77365,1006.62,2021-02-10 18:34:41.803,pressure,9,talking,25.48,2021-02-10 18:34:43.530
131,77237,28.19,2021-02-10 18:34:41.812,temperature,9,talking,18.12,2021-02-10 18:34:42.695
132,77364,1006.6,2021-02-10 18:34:41.843,pressure,9,talking,25.48,2021-02-10 18:34:43.530
133,77236,28.23,2021-02-10 18:34:41.867,temperature,9,talking,18.12,2021-02-10 18:34:42.695
134,77363,1006.66,2021-02-10 18:34:41.882,pressure,9,talking,25.48,2021-02-10 18:34:43.530
135,77362,1006.65,2021-02-10 18:34:41.921,pressure,9,talking,25.48,2021-02-10 18:34:43.530
136,77235,28.28,2021-02-10 18:34:41.922,temperature,9,talking,18.12,2021-02-10 18:34:42.695
137,77361,1006.65,2021-02-10 18:34:41.960,pressure,9,talking,25.48,2021-02-10 18:34:43.530
138,77234,28.3,2021-02-10 18:34:41.978,temperature,9,talking,18.12,2021-02-10 18:34:42.695
139,77360,1006.56,2021-02-10 18:34:41.999,pressure,9,talking,25.48,2021-02-10 18:34:43.530
140,77233,28.31,2021-02-10 18:34:42.033,temperature,9,talking,18.12,2021-02-10 18:34:42.695
141,77359,1006.64,2021-02-10 18:34:42.039,pressure,9,talking,25.48,2021-02-10 18:34:43.530
142,77358,1006.64,2021-02-10 18:34:42.078,pressure,9,talking,25.48,2021-02-10 18:34:43.530
143,77232,28.38,2021-02-10 18:34:42.088,temperature,9,talking,18.12,2021-02-10 18:34:42.695
144,77357,1006.66,2021-02-10 18:34:42.117,pressure,9,talking,25.48,2021-02-10 18:34:43.530
145,77231,28.4,2021-02-10 18:34:42.143,temperature,9,talking,18.12,2021-02-10 18:34:42.695
146,77356,1006.61,2021-02-10 18:34:42.156,pressure,9,talking,25.48,2021-02-10 18:34:43.530
147,77355,1006.64,2021-02-10 18:34:42.196,pressure,9,talking,25.48,2021-02-10 18:34:43.530
148,77230,28.37,2021-02-10 18:34:42.198,temperature,9,talking,18.12,2021-02-10 18:34:42.695
149,77354,1006.65,2021-02-10 18:34:42.235,pressure,9,talking,25.48,2021-02-10 18:34:43.530
150,77229,28.42,2021-02-10 18:34:42.254,temperature,9,talking,18.12,2021-02-10 18:34:42.695
151,77353,1006.57,2021-02-10 18:34:42.274,pressure,9,talking,25.48,2021-02-10 18:34:43.530
152,77228,28.45,2021-02-10 18:34:42.309,temperature,9,talking,18.12,2021-02-10 18:34:42.695
153,77352,1006.56,2021-02-10 18:34:42.313,pressure,9,talking,25.48,2021-02-10 18:34:43.530
154,77351,1006.53,2021-02-10 18:34:42.353,pressure,9,talking,25.48,2021-02-10 18:34:43.530
155,77227,28.43,2021-02-10 18:34:42.364,temperature,9,talking,18.12,2021-02-10 18:34:42.695
156,77350,1006.54,2021-02-10 18:34:42.392,pressure,9,talking,25.48,2021-02-10 18:34:43.530
157,77226,28.46,2021-02-10 18:34:42.419,temperature,9,talking,18.12,2021-02-10 18:34:42.695
158,77349,1006.53,2021-02-10 18:34:42.431,pressure,9,talking,25.48,2021-02-10 18:34:43.530
159,77348,1006.57,2021-02-10 18:34:42.470,pressure,9,talking,25.48,2021-02-10 18:34:43.530
160,77225,28.55,2021-02-10 18:34:42.474,temperature,9,talking,18.12,2021-02-10 18:34:42.695
161,77347,1006.58,2021-02-10 18:34:42.510,pressure,9,talking,25.48,2021-02-10 18:34:43.530
162,77224,28.49,2021-02-10 18:34:42.530,temperature,9,talking,18.12,2021-02-10 18:34:42.695
163,77346,1006.6,2021-02-10 18:34:42.549,pressure,9,talking,25.48,2021-02-10 18:34:43.530
164,77223,28.54,2021-02-10 18:34:42.585,temperature,9,talking,18.12,2021-02-10 18:34:42.695
165,77345,1006.6,2021-02-10 18:34:42.588,pressure,9,talking,25.48,2021-02-10 18:34:43.530
166,77344,1006.64,2021-02-10 18:34:42.627,pressure,9,talking,25.48,2021-02-10 18:34:43.530
167,77222,28.53,2021-02-10 18:34:42.640,temperature,9,talking,18.12,2021-02-10 18:34:42.695
168,77343,1006.64,2021-02-10 18:34:42.667,pressure,9,talking,25.48,2021-02-10 18:34:43.530
169,77221,28.57,2021-02-10 18:34:42.695,temperature,9,talking,18.12,2021-02-10 18:34:42.695
