,id,value,date,type,event_id,event_type,frequency,start_time
85,94076,1006.83,2021-02-10 22:18:18.956,pressure,12,cough,25.46,2021-02-10 22:18:21.273
86,93985,25.47,2021-02-10 22:18:18.967,temperature,12,cough,18.15,2021-02-10 22:18:22.714
87,94075,1006.76,2021-02-10 22:18:18.995,pressure,12,cough,25.46,2021-02-10 22:18:21.273
88,93984,25.65,2021-02-10 22:18:19.022,temperature,12,cough,18.15,2021-02-10 22:18:22.714
89,94074,1006.05,2021-02-10 22:18:19.034,pressure,12,cough,25.46,2021-02-10 22:18:21.273
90,94073,1005.66,2021-02-10 22:18:19.074,pressure,12,cough,25.46,2021-02-10 22:18:21.273
91,93983,25.87,2021-02-10 22:18:19.077,temperature,12,cough,18.15,2021-02-10 22:18:22.714
92,94072,1005.66,2021-02-10 22:18:19.113,pressure,12,cough,25.46,2021-02-10 22:18:21.273
93,93982,26.09,2021-02-10 22:18:19.132,temperature,12,cough,18.15,2021-02-10 22:18:22.714
94,94071,1005.67,2021-02-10 22:18:19.152,pressure,12,cough,25.46,2021-02-10 22:18:21.273
95,93981,26.26,2021-02-10 22:18:19.187,temperature,12,cough,18.15,2021-02-10 22:18:22.714
96,94070,1005.63,2021-02-10 22:18:19.191,pressure,12,cough,25.46,2021-02-10 22:18:21.273
97,94069,1006.16,2021-02-10 22:18:19.231,pressure,12,cough,25.46,2021-02-10 22:18:21.273
98,93980,26.3,2021-02-10 22:18:19.242,temperature,12,cough,18.15,2021-02-10 22:18:22.714
99,94068,1006.66,2021-02-10 22:18:19.270,pressure,12,cough,25.46,2021-02-10 22:18:21.273
100,93979,26.3,2021-02-10 22:18:19.298,temperature,12,cough,18.15,2021-02-10 22:18:22.714
101,94067,1006.41,2021-02-10 22:18:19.309,pressure,12,cough,25.46,2021-02-10 22:18:21.273
102,94066,1006.43,2021-02-10 22:18:19.349,pressure,12,cough,25.46,2021-02-10 22:18:21.273
103,93978,26.27,2021-02-10 22:18:19.353,temperature,12,cough,18.15,2021-02-10 22:18:22.714
104,94065,1006.37,2021-02-10 22:18:19.388,pressure,12,cough,25.46,2021-02-10 22:18:21.273
105,93977,26.23,2021-02-10 22:18:19.408,temperature,12,cough,18.15,2021-02-10 22:18:22.714
106,94064,1006.29,2021-02-10 22:18:19.427,pressure,12,cough,25.46,2021-02-10 22:18:21.273
107,93976,26.21,2021-02-10 22:18:19.463,temperature,12,cough,18.15,2021-02-10 22:18:22.714
108,94063,1005.68,2021-02-10 22:18:19.466,pressure,12,cough,25.46,2021-02-10 22:18:21.273
109,94062,1005.3,2021-02-10 22:18:19.506,pressure,12,cough,25.46,2021-02-10 22:18:21.273
110,93975,26.12,2021-02-10 22:18:19.518,temperature,12,cough,18.15,2021-02-10 22:18:22.714
111,94061,1005.12,2021-02-10 22:18:19.545,pressure,12,cough,25.46,2021-02-10 22:18:21.273
112,93974,26.01,2021-02-10 22:18:19.573,temperature,12,cough,18.15,2021-02-10 22:18:22.714
113,94060,1004.94,2021-02-10 22:18:19.584,pressure,12,cough,25.46,2021-02-10 22:18:21.273
114,94059,1004.82,2021-02-10 22:18:19.623,pressure,12,cough,25.46,2021-02-10 22:18:21.273
115,93973,25.95,2021-02-10 22:18:19.628,temperature,12,cough,18.15,2021-02-10 22:18:22.714
116,94058,1004.69,2021-02-10 22:18:19.663,pressure,12,cough,25.46,2021-02-10 22:18:21.273
117,93972,25.82,2021-02-10 22:18:19.683,temperature,12,cough,18.15,2021-02-10 22:18:22.714
118,94057,1004.76,2021-02-10 22:18:19.702,pressure,12,cough,25.46,2021-02-10 22:18:21.273
119,93971,25.71,2021-02-10 22:18:19.738,temperature,12,cough,18.15,2021-02-10 22:18:22.714
120,94056,1004.72,2021-02-10 22:18:19.741,pressure,12,cough,25.46,2021-02-10 22:18:21.273
121,94055,1004.59,2021-02-10 22:18:19.781,pressure,12,cough,25.46,2021-02-10 22:18:21.273
122,93970,25.59,2021-02-10 22:18:19.793,temperature,12,cough,18.15,2021-02-10 22:18:22.714
123,94054,1004.48,2021-02-10 22:18:19.820,pressure,12,cough,25.46,2021-02-10 22:18:21.273
124,93969,25.5,2021-02-10 22:18:19.849,temperature,12,cough,18.15,2021-02-10 22:18:22.714
125,94053,1004.41,2021-02-10 22:18:19.859,pressure,12,cough,25.46,2021-02-10 22:18:21.273
126,94052,1004.34,2021-02-10 22:18:19.898,pressure,12,cough,25.46,2021-02-10 22:18:21.273
127,93968,25.43,2021-02-10 22:18:19.904,temperature,12,cough,18.15,2021-02-10 22:18:22.714
128,94051,1004.32,2021-02-10 22:18:19.938,pressure,12,cough,25.46,2021-02-10 22:18:21.273
129,93967,25.39,2021-02-10 22:18:19.959,temperature,12,cough,18.15,2021-02-10 22:18:22.714
130,94050,1004.17,2021-02-10 22:18:19.977,pressure,12,cough,25.46,2021-02-10 22:18:21.273
131,93966,25.35,2021-02-10 22:18:20.014,temperature,12,cough,18.15,2021-02-10 22:18:22.714
132,94049,1004.05,2021-02-10 22:18:20.016,pressure,12,cough,25.46,2021-02-10 22:18:21.273
133,94048,1003.94,2021-02-10 22:18:20.056,pressure,12,cough,25.46,2021-02-10 22:18:21.273
134,93965,25.33,2021-02-10 22:18:20.069,temperature,12,cough,18.15,2021-02-10 22:18:22.714
135,94047,1003.81,2021-02-10 22:18:20.095,pressure,12,cough,25.46,2021-02-10 22:18:21.273
136,93964,25.33,2021-02-10 22:18:20.124,temperature,12,cough,18.15,2021-02-10 22:18:22.714
137,94046,1003.63,2021-02-10 22:18:20.134,pressure,12,cough,25.46,2021-02-10 22:18:21.273
138,94045,1003.67,2021-02-10 22:18:20.173,pressure,12,cough,25.46,2021-02-10 22:18:21.273
139,93963,25.25,2021-02-10 22:18:20.179,temperature,12,cough,18.15,2021-02-10 22:18:22.714
140,94044,1003.65,2021-02-10 22:18:20.213,pressure,12,cough,25.46,2021-02-10 22:18:21.273
141,93962,25.32,2021-02-10 22:18:20.234,temperature,12,cough,18.15,2021-02-10 22:18:22.714
142,94043,1003.7,2021-02-10 22:18:20.252,pressure,12,cough,25.46,2021-02-10 22:18:21.273
143,93961,25.3,2021-02-10 22:18:20.289,temperature,12,cough,18.15,2021-02-10 22:18:22.714
144,94042,1003.72,2021-02-10 22:18:20.291,pressure,12,cough,25.46,2021-02-10 22:18:21.273
145,94041,1003.63,2021-02-10 22:18:20.330,pressure,12,cough,25.46,2021-02-10 22:18:21.273
146,93960,25.35,2021-02-10 22:18:20.344,temperature,12,cough,18.15,2021-02-10 22:18:22.714
147,94040,1003.77,2021-02-10 22:18:20.370,pressure,12,cough,25.46,2021-02-10 22:18:21.273
148,93959,25.4,2021-02-10 22:18:20.400,temperature,12,cough,18.15,2021-02-10 22:18:22.714
149,94039,1003.7,2021-02-10 22:18:20.409,pressure,12,cough,25.46,2021-02-10 22:18:21.273
150,94038,1003.86,2021-02-10 22:18:20.448,pressure,12,cough,25.46,2021-02-10 22:18:21.273
151,93958,25.3,2021-02-10 22:18:20.455,temperature,12,cough,18.15,2021-02-10 22:18:22.714
152,94037,1004.2,2021-02-10 22:18:20.488,pressure,12,cough,25.46,2021-02-10 22:18:21.273
153,93957,25.35,2021-02-10 22:18:20.510,temperature,12,cough,18.15,2021-02-10 22:18:22.714
154,94036,1004.84,2021-02-10 22:18:20.527,pressure,12,cough,25.46,2021-02-10 22:18:21.273
155,93956,25.38,2021-02-10 22:18:20.565,temperature,12,cough,18.15,2021-02-10 22:18:22.714
156,94035,1005.57,2021-02-10 22:18:20.566,pressure,12,cough,25.46,2021-02-10 22:18:21.273
157,94034,1005.58,2021-02-10 22:18:20.605,pressure,12,cough,25.46,2021-02-10 22:18:21.273
158,93955,25.63,2021-02-10 22:18:20.620,temperature,12,cough,18.15,2021-02-10 22:18:22.714
159,94033,1005.63,2021-02-10 22:18:20.645,pressure,12,cough,25.46,2021-02-10 22:18:21.273
160,93954,25.93,2021-02-10 22:18:20.675,temperature,12,cough,18.15,2021-02-10 22:18:22.714
