,id,value,date,type,event_id,event_type,frequency
2976,161621.0,1006.39,2021-02-12T20:23:07.527Z,pressure,18.0,other,25.46
2978,161620.0,1006.42,2021-02-12T20:23:07.567Z,pressure,18.0,other,25.46
2980,161619.0,1006.42,2021-02-12T20:23:07.606Z,pressure,18.0,other,25.46
2982,161618.0,1006.39,2021-02-12T20:23:07.645Z,pressure,18.0,other,25.46
2983,161617.0,1006.43,2021-02-12T20:23:07.684Z,pressure,18.0,other,25.46
2985,161616.0,1006.41,2021-02-12T20:23:07.724Z,pressure,18.0,other,25.46
2987,161615.0,1006.42,2021-02-12T20:23:07.763Z,pressure,18.0,other,25.46
2988,161614.0,1006.42,2021-02-12T20:23:07.802Z,pressure,18.0,other,25.46
2990,161613.0,1006.43,2021-02-12T20:23:07.842Z,pressure,18.0,other,25.46
2992,161612.0,1006.45,2021-02-12T20:23:07.881Z,pressure,18.0,other,25.46
2994,161611.0,1006.43,2021-02-12T20:23:07.920Z,pressure,18.0,other,25.46
2995,161610.0,1006.42,2021-02-12T20:23:07.959Z,pressure,18.0,other,25.46
2997,161609.0,1006.43,2021-02-12T20:23:07.999Z,pressure,18.0,other,25.46
2999,161608.0,1006.38,2021-02-12T20:23:08.038Z,pressure,18.0,other,25.46
3000,161607.0,1006.44,2021-02-12T20:23:08.077Z,pressure,18.0,other,25.46
3002,161606.0,1006.43,2021-02-12T20:23:08.117Z,pressure,18.0,other,25.46
3004,161605.0,1006.43,2021-02-12T20:23:08.156Z,pressure,18.0,other,25.46
3006,161604.0,1006.44,2021-02-12T20:23:08.195Z,pressure,18.0,other,25.46
3007,161603.0,1006.44,2021-02-12T20:23:08.234Z,pressure,18.0,other,25.46
3009,161602.0,1006.41,2021-02-12T20:23:08.274Z,pressure,18.0,other,25.46
3011,161601.0,1006.45,2021-02-12T20:23:08.313Z,pressure,18.0,other,25.46
3012,161600.0,1006.41,2021-02-12T20:23:08.352Z,pressure,18.0,other,25.46
3014,161599.0,1006.41,2021-02-12T20:23:08.391Z,pressure,18.0,other,25.46
3016,161598.0,1006.42,2021-02-12T20:23:08.431Z,pressure,18.0,other,25.46
3018,161597.0,1006.43,2021-02-12T20:23:08.470Z,pressure,18.0,other,25.46
3019,161596.0,1006.43,2021-02-12T20:23:08.509Z,pressure,18.0,other,25.46
3021,161595.0,1006.43,2021-02-12T20:23:08.549Z,pressure,18.0,other,25.46
3023,161594.0,1006.45,2021-02-12T20:23:08.588Z,pressure,18.0,other,25.46
3024,161593.0,1006.39,2021-02-12T20:23:08.627Z,pressure,18.0,other,25.46
3026,161592.0,1006.43,2021-02-12T20:23:08.666Z,pressure,18.0,other,25.46
3028,161591.0,1006.38,2021-02-12T20:23:08.706Z,pressure,18.0,other,25.46
3030,161590.0,1006.42,2021-02-12T20:23:08.745Z,pressure,18.0,other,25.46
3031,161589.0,1006.42,2021-02-12T20:23:08.784Z,pressure,18.0,other,25.46
3033,161588.0,1006.42,2021-02-12T20:23:08.824Z,pressure,18.0,other,25.46
3035,161587.0,1006.42,2021-02-12T20:23:08.863Z,pressure,18.0,other,25.46
3036,161586.0,1006.4,2021-02-12T20:23:08.902Z,pressure,18.0,other,25.46
3038,161585.0,1006.41,2021-02-12T20:23:08.941Z,pressure,18.0,other,25.46
3040,161584.0,1006.41,2021-02-12T20:23:08.981Z,pressure,18.0,other,25.46
3042,161583.0,1006.39,2021-02-12T20:23:09.020Z,pressure,18.0,other,25.46
3043,161582.0,1006.42,2021-02-12T20:23:09.059Z,pressure,18.0,other,25.46
3045,161581.0,1006.42,2021-02-12T20:23:09.098Z,pressure,18.0,other,25.46
3047,161580.0,1006.44,2021-02-12T20:23:09.138Z,pressure,18.0,other,25.46
3048,161579.0,1006.42,2021-02-12T20:23:09.177Z,pressure,18.0,other,25.46
3050,161578.0,1006.42,2021-02-12T20:23:09.216Z,pressure,18.0,other,25.46
3052,161577.0,1006.45,2021-02-12T20:23:09.256Z,pressure,18.0,other,25.46
3054,161576.0,1006.45,2021-02-12T20:23:09.295Z,pressure,18.0,other,25.46
3055,161575.0,1006.48,2021-02-12T20:23:09.334Z,pressure,18.0,other,25.46
3057,161574.0,1006.46,2021-02-12T20:23:09.373Z,pressure,18.0,other,25.46
3059,161573.0,1006.52,2021-02-12T20:23:09.413Z,pressure,18.0,other,25.46
3060,161572.0,1006.56,2021-02-12T20:23:09.452Z,pressure,18.0,other,25.46
3062,161571.0,1006.6,2021-02-12T20:23:09.491Z,pressure,18.0,other,25.46
3064,161570.0,1006.63,2021-02-12T20:23:09.531Z,pressure,18.0,other,25.46
3066,161569.0,1006.62,2021-02-12T20:23:09.570Z,pressure,18.0,other,25.46
3067,161568.0,1006.62,2021-02-12T20:23:09.609Z,pressure,18.0,other,25.46
3069,161567.0,1006.61,2021-02-12T20:23:09.648Z,pressure,18.0,other,25.46
3071,161566.0,1006.63,2021-02-12T20:23:09.688Z,pressure,18.0,other,25.46
3072,161565.0,1006.67,2021-02-12T20:23:09.727Z,pressure,18.0,other,25.46
3074,161564.0,1006.67,2021-02-12T20:23:09.766Z,pressure,18.0,other,25.46
3076,161563.0,1006.66,2021-02-12T20:23:09.805Z,pressure,18.0,other,25.46
3078,161562.0,1006.66,2021-02-12T20:23:09.845Z,pressure,18.0,other,25.46
3079,161561.0,1006.66,2021-02-12T20:23:09.884Z,pressure,18.0,other,25.46
3081,161560.0,1006.65,2021-02-12T20:23:09.923Z,pressure,18.0,other,25.46
3083,161559.0,1006.64,2021-02-12T20:23:09.963Z,pressure,18.0,other,25.46
3084,161558.0,1006.65,2021-02-12T20:23:10.002Z,pressure,18.0,other,25.46
3086,161557.0,1006.66,2021-02-12T20:23:10.041Z,pressure,18.0,other,25.46
3088,161848.0,1006.68,2021-02-12T20:23:10.108Z,pressure,18.0,other,25.48
3090,161847.0,1006.67,2021-02-12T20:23:10.147Z,pressure,18.0,other,25.48
3092,161846.0,1006.65,2021-02-12T20:23:10.186Z,pressure,18.0,other,25.48
3093,161845.0,1006.7,2021-02-12T20:23:10.226Z,pressure,18.0,other,25.48
3095,161844.0,1006.63,2021-02-12T20:23:10.265Z,pressure,18.0,other,25.48
3097,161843.0,1006.73,2021-02-12T20:23:10.304Z,pressure,18.0,other,25.48
3099,161842.0,1006.73,2021-02-12T20:23:10.343Z,pressure,18.0,other,25.48
3100,161841.0,1006.7,2021-02-12T20:23:10.383Z,pressure,18.0,other,25.48
3102,161840.0,1006.7,2021-02-12T20:23:10.422Z,pressure,18.0,other,25.48
3104,161839.0,1006.73,2021-02-12T20:23:10.461Z,pressure,18.0,other,25.48
3105,161838.0,1006.71,2021-02-12T20:23:10.500Z,pressure,18.0,other,25.48
3107,161837.0,1006.71,2021-02-12T20:23:10.540Z,pressure,18.0,other,25.48
3109,161836.0,1006.67,2021-02-12T20:23:10.579Z,pressure,18.0,other,25.48
3111,161835.0,1006.7,2021-02-12T20:23:10.618Z,pressure,18.0,other,25.48
3112,161834.0,1006.7,2021-02-12T20:23:10.657Z,pressure,18.0,other,25.48
3114,161833.0,1006.7,2021-02-12T20:23:10.697Z,pressure,18.0,other,25.48
3116,161832.0,1006.7,2021-02-12T20:23:10.736Z,pressure,18.0,other,25.48
3117,161831.0,1006.69,2021-02-12T20:23:10.775Z,pressure,18.0,other,25.48
3119,161830.0,1006.71,2021-02-12T20:23:10.814Z,pressure,18.0,other,25.48
3121,161829.0,1006.69,2021-02-12T20:23:10.854Z,pressure,18.0,other,25.48
3123,161828.0,1006.69,2021-02-12T20:23:10.893Z,pressure,18.0,other,25.48
3124,161827.0,1006.68,2021-02-12T20:23:10.932Z,pressure,18.0,other,25.48
3126,161826.0,1006.7,2021-02-12T20:23:10.971Z,pressure,18.0,other,25.48
3128,161825.0,1006.66,2021-02-12T20:23:11.011Z,pressure,18.0,other,25.48
3129,161824.0,1006.66,2021-02-12T20:23:11.050Z,pressure,18.0,other,25.48
3131,161823.0,1006.66,2021-02-12T20:23:11.089Z,pressure,18.0,other,25.48
3133,161822.0,1006.67,2021-02-12T20:23:11.128Z,pressure,18.0,other,25.48
3135,161821.0,1006.7,2021-02-12T20:23:11.168Z,pressure,18.0,other,25.48
3136,161820.0,1006.69,2021-02-12T20:23:11.207Z,pressure,18.0,other,25.48
3138,161819.0,1006.7,2021-02-12T20:23:11.246Z,pressure,18.0,other,25.48
3140,161818.0,1006.66,2021-02-12T20:23:11.285Z,pressure,18.0,other,25.48
3141,161817.0,1006.67,2021-02-12T20:23:11.325Z,pressure,18.0,other,25.48
3143,161816.0,1006.65,2021-02-12T20:23:11.364Z,pressure,18.0,other,25.48
3145,161815.0,1006.69,2021-02-12T20:23:11.403Z,pressure,18.0,other,25.48
3147,161814.0,1006.65,2021-02-12T20:23:11.442Z,pressure,18.0,other,25.48
3148,161813.0,1006.65,2021-02-12T20:23:11.482Z,pressure,18.0,other,25.48
3150,161812.0,1006.66,2021-02-12T20:23:11.521Z,pressure,18.0,other,25.48
3152,161811.0,1006.67,2021-02-12T20:23:11.560Z,pressure,18.0,other,25.48
3153,161810.0,1006.64,2021-02-12T20:23:11.599Z,pressure,18.0,other,25.48
3155,161809.0,1006.65,2021-02-12T20:23:11.639Z,pressure,18.0,other,25.48
3157,161808.0,1006.67,2021-02-12T20:23:11.678Z,pressure,18.0,other,25.48
3159,161807.0,1006.65,2021-02-12T20:23:11.717Z,pressure,18.0,other,25.48
3160,161806.0,1006.68,2021-02-12T20:23:11.756Z,pressure,18.0,other,25.48
3162,161805.0,1006.66,2021-02-12T20:23:11.796Z,pressure,18.0,other,25.48
3164,161804.0,1006.67,2021-02-12T20:23:11.835Z,pressure,18.0,other,25.48
3165,161803.0,1006.66,2021-02-12T20:23:11.874Z,pressure,18.0,other,25.48
3168,161802.0,1006.68,2021-02-12T20:23:11.913Z,pressure,18.0,other,25.48
3170,161801.0,1006.67,2021-02-12T20:23:11.953Z,pressure,18.0,other,25.48
3171,161800.0,1006.65,2021-02-12T20:23:11.992Z,pressure,18.0,other,25.48
3173,161799.0,1006.65,2021-02-12T20:23:12.031Z,pressure,18.0,other,25.48
3175,161798.0,1006.67,2021-02-12T20:23:12.070Z,pressure,18.0,other,25.48
3176,161797.0,1006.64,2021-02-12T20:23:12.110Z,pressure,18.0,other,25.48
3178,161796.0,1006.66,2021-02-12T20:23:12.149Z,pressure,18.0,other,25.48
3180,161795.0,1006.65,2021-02-12T20:23:12.188Z,pressure,18.0,other,25.48
3182,161794.0,1006.67,2021-02-12T20:23:12.227Z,pressure,18.0,other,25.48
3183,161793.0,1006.7,2021-02-12T20:23:12.267Z,pressure,18.0,other,25.48
3185,161792.0,1006.65,2021-02-12T20:23:12.306Z,pressure,18.0,other,25.48
3187,161791.0,1006.64,2021-02-12T20:23:12.345Z,pressure,18.0,other,25.48
3188,161790.0,1006.63,2021-02-12T20:23:12.384Z,pressure,18.0,other,25.48
3190,161789.0,1006.64,2021-02-12T20:23:12.423Z,pressure,18.0,other,25.48
3192,161788.0,1006.6,2021-02-12T20:23:12.463Z,pressure,18.0,other,25.48
3194,161787.0,1006.61,2021-02-12T20:23:12.502Z,pressure,18.0,other,25.48
3195,161786.0,1006.62,2021-02-12T20:23:12.541Z,pressure,18.0,other,25.48
3197,161785.0,1006.62,2021-02-12T20:23:12.580Z,pressure,18.0,other,25.48
3199,161784.0,1006.62,2021-02-12T20:23:12.620Z,pressure,18.0,other,25.48
3200,161783.0,1006.62,2021-02-12T20:23:12.659Z,pressure,18.0,other,25.48
3202,161782.0,1006.61,2021-02-12T20:23:12.698Z,pressure,18.0,other,25.48
3204,161781.0,1006.63,2021-02-12T20:23:12.737Z,pressure,18.0,other,25.48
3206,161780.0,1006.61,2021-02-12T20:23:12.777Z,pressure,18.0,other,25.48
3207,161779.0,1006.56,2021-02-12T20:23:12.816Z,pressure,18.0,other,25.48
3209,161778.0,1006.6,2021-02-12T20:23:12.855Z,pressure,18.0,other,25.48
3211,161777.0,1006.61,2021-02-12T20:23:12.894Z,pressure,18.0,other,25.48
3212,161776.0,1006.61,2021-02-12T20:23:12.934Z,pressure,18.0,other,25.48
3214,161775.0,1006.61,2021-02-12T20:23:12.973Z,pressure,18.0,other,25.48
3216,161774.0,1006.58,2021-02-12T20:23:13.012Z,pressure,18.0,other,25.48
3218,161773.0,1006.55,2021-02-12T20:23:13.051Z,pressure,18.0,other,25.48
3219,161772.0,1006.55,2021-02-12T20:23:13.091Z,pressure,18.0,other,25.48
3221,161771.0,1006.53,2021-02-12T20:23:13.130Z,pressure,18.0,other,25.48
3223,161770.0,1006.5,2021-02-12T20:23:13.169Z,pressure,18.0,other,25.48
3224,161769.0,1006.49,2021-02-12T20:23:13.208Z,pressure,18.0,other,25.48
3226,161768.0,1006.45,2021-02-12T20:23:13.248Z,pressure,18.0,other,25.48
3228,161767.0,1006.46,2021-02-12T20:23:13.287Z,pressure,18.0,other,25.48
3230,161766.0,1006.42,2021-02-12T20:23:13.326Z,pressure,18.0,other,25.48
3231,161765.0,1006.45,2021-02-12T20:23:13.365Z,pressure,18.0,other,25.48
3233,161764.0,1006.41,2021-02-12T20:23:13.405Z,pressure,18.0,other,25.48
3235,161763.0,1006.42,2021-02-12T20:23:13.444Z,pressure,18.0,other,25.48
3236,161762.0,1006.44,2021-02-12T20:23:13.483Z,pressure,18.0,other,25.48
3238,161761.0,1006.43,2021-02-12T20:23:13.522Z,pressure,18.0,other,25.48
3240,161760.0,1006.46,2021-02-12T20:23:13.562Z,pressure,18.0,other,25.48
3242,161759.0,1006.44,2021-02-12T20:23:13.601Z,pressure,18.0,other,25.48
3243,161758.0,1006.45,2021-02-12T20:23:13.640Z,pressure,18.0,other,25.48
3245,161757.0,1006.42,2021-02-12T20:23:13.679Z,pressure,18.0,other,25.48
3247,161756.0,1006.43,2021-02-12T20:23:13.719Z,pressure,18.0,other,25.48
3248,161755.0,1006.41,2021-02-12T20:23:13.758Z,pressure,18.0,other,25.48
3250,161754.0,1006.42,2021-02-12T20:23:13.797Z,pressure,18.0,other,25.48
3252,161753.0,1006.43,2021-02-12T20:23:13.836Z,pressure,18.0,other,25.48
3317,162044.0,1006.66,2021-02-12T20:23:21.325Z,pressure,18.0,other,25.46
3318,162043.0,1006.66,2021-02-12T20:23:21.364Z,pressure,18.0,other,25.46
3319,162042.0,1006.67,2021-02-12T20:23:21.403Z,pressure,18.0,other,25.46
3320,162041.0,1006.67,2021-02-12T20:23:21.443Z,pressure,18.0,other,25.46
3321,162040.0,1006.64,2021-02-12T20:23:21.482Z,pressure,18.0,other,25.46
3322,162039.0,1006.67,2021-02-12T20:23:21.521Z,pressure,18.0,other,25.46
3323,162038.0,1006.63,2021-02-12T20:23:21.560Z,pressure,18.0,other,25.46
3324,162037.0,1006.62,2021-02-12T20:23:21.600Z,pressure,18.0,other,25.46
3325,162036.0,1006.65,2021-02-12T20:23:21.639Z,pressure,18.0,other,25.46
3326,162035.0,1006.63,2021-02-12T20:23:21.678Z,pressure,18.0,other,25.46
3327,162034.0,1006.64,2021-02-12T20:23:21.718Z,pressure,18.0,other,25.46
3328,162033.0,1006.65,2021-02-12T20:23:21.757Z,pressure,18.0,other,25.46
3329,162032.0,1006.69,2021-02-12T20:23:21.796Z,pressure,18.0,other,25.46
3330,162031.0,1006.66,2021-02-12T20:23:21.835Z,pressure,18.0,other,25.46
3331,162030.0,1006.64,2021-02-12T20:23:21.875Z,pressure,18.0,other,25.46
3332,162029.0,1006.66,2021-02-12T20:23:21.914Z,pressure,18.0,other,25.46
3333,162028.0,1006.63,2021-02-12T20:23:21.953Z,pressure,18.0,other,25.46
3334,162027.0,1006.63,2021-02-12T20:23:21.993Z,pressure,18.0,other,25.46
3335,162026.0,1006.63,2021-02-12T20:23:22.032Z,pressure,18.0,other,25.46
3336,162025.0,1006.6,2021-02-12T20:23:22.071Z,pressure,18.0,other,25.46
3337,162024.0,1006.61,2021-02-12T20:23:22.110Z,pressure,18.0,other,25.46
3338,162023.0,1006.63,2021-02-12T20:23:22.150Z,pressure,18.0,other,25.46
3339,162022.0,1006.64,2021-02-12T20:23:22.189Z,pressure,18.0,other,25.46
3340,162021.0,1006.6,2021-02-12T20:23:22.228Z,pressure,18.0,other,25.46
3341,162020.0,1006.6,2021-02-12T20:23:22.267Z,pressure,18.0,other,25.46
3342,162019.0,1006.61,2021-02-12T20:23:22.307Z,pressure,18.0,other,25.46
3343,162018.0,1006.6,2021-02-12T20:23:22.346Z,pressure,18.0,other,25.46
3344,162017.0,1006.54,2021-02-12T20:23:22.385Z,pressure,18.0,other,25.46
3345,162016.0,1006.52,2021-02-12T20:23:22.425Z,pressure,18.0,other,25.46
3346,162015.0,1006.52,2021-02-12T20:23:22.464Z,pressure,18.0,other,25.46
3347,162014.0,1006.47,2021-02-12T20:23:22.503Z,pressure,18.0,other,25.46
3348,162013.0,1006.48,2021-02-12T20:23:22.542Z,pressure,18.0,other,25.46
3349,162012.0,1006.45,2021-02-12T20:23:22.582Z,pressure,18.0,other,25.46
3350,162011.0,1006.45,2021-02-12T20:23:22.621Z,pressure,18.0,other,25.46
3351,162010.0,1006.45,2021-02-12T20:23:22.660Z,pressure,18.0,other,25.46
3352,162009.0,1006.45,2021-02-12T20:23:22.699Z,pressure,18.0,other,25.46
3353,162008.0,1006.44,2021-02-12T20:23:22.739Z,pressure,18.0,other,25.46
3354,162007.0,1006.45,2021-02-12T20:23:22.778Z,pressure,18.0,other,25.46
3355,162006.0,1006.45,2021-02-12T20:23:22.817Z,pressure,18.0,other,25.46
3357,162005.0,1006.46,2021-02-12T20:23:22.857Z,pressure,18.0,other,25.46
3358,162004.0,1006.44,2021-02-12T20:23:22.896Z,pressure,18.0,other,25.46
3360,162003.0,1006.45,2021-02-12T20:23:22.935Z,pressure,18.0,other,25.46
3362,162002.0,1006.46,2021-02-12T20:23:22.974Z,pressure,18.0,other,25.46
3363,162001.0,1006.48,2021-02-12T20:23:23.014Z,pressure,18.0,other,25.46
3365,162000.0,1006.44,2021-02-12T20:23:23.053Z,pressure,18.0,other,25.46
3367,161999.0,1006.52,2021-02-12T20:23:23.092Z,pressure,18.0,other,25.46
3369,161998.0,1006.49,2021-02-12T20:23:23.132Z,pressure,18.0,other,25.46
3370,161997.0,1006.51,2021-02-12T20:23:23.171Z,pressure,18.0,other,25.46
3372,161996.0,1006.47,2021-02-12T20:23:23.210Z,pressure,18.0,other,25.46
3374,161995.0,1006.49,2021-02-12T20:23:23.249Z,pressure,18.0,other,25.46
3375,161994.0,1006.47,2021-02-12T20:23:23.289Z,pressure,18.0,other,25.46
3377,161993.0,1006.51,2021-02-12T20:23:23.328Z,pressure,18.0,other,25.46
3379,161992.0,1006.48,2021-02-12T20:23:23.367Z,pressure,18.0,other,25.46
3381,161991.0,1006.47,2021-02-12T20:23:23.406Z,pressure,18.0,other,25.46
3382,161990.0,1006.47,2021-02-12T20:23:23.446Z,pressure,18.0,other,25.46
3384,161989.0,1006.5,2021-02-12T20:23:23.485Z,pressure,18.0,other,25.46
3386,161988.0,1006.48,2021-02-12T20:23:23.524Z,pressure,18.0,other,25.46
3387,161987.0,1006.49,2021-02-12T20:23:23.564Z,pressure,18.0,other,25.46
3389,161986.0,1006.5,2021-02-12T20:23:23.603Z,pressure,18.0,other,25.46
3391,161985.0,1006.5,2021-02-12T20:23:23.642Z,pressure,18.0,other,25.46
3392,161984.0,1006.52,2021-02-12T20:23:23.681Z,pressure,18.0,other,25.46
3394,161983.0,1006.47,2021-02-12T20:23:23.721Z,pressure,18.0,other,25.46
3396,161982.0,1006.49,2021-02-12T20:23:23.760Z,pressure,18.0,other,25.46
3398,161981.0,1006.47,2021-02-12T20:23:23.799Z,pressure,18.0,other,25.46
3399,161980.0,1006.51,2021-02-12T20:23:23.839Z,pressure,18.0,other,25.46
3401,161979.0,1006.53,2021-02-12T20:23:23.878Z,pressure,18.0,other,25.46
3403,161978.0,1006.56,2021-02-12T20:23:23.917Z,pressure,18.0,other,25.46
3404,161977.0,1006.52,2021-02-12T20:23:23.956Z,pressure,18.0,other,25.46
3406,161976.0,1006.57,2021-02-12T20:23:23.996Z,pressure,18.0,other,25.46
3408,161975.0,1006.56,2021-02-12T20:23:24.035Z,pressure,18.0,other,25.46
3410,161974.0,1006.59,2021-02-12T20:23:24.074Z,pressure,18.0,other,25.46
3411,161973.0,1006.58,2021-02-12T20:23:24.113Z,pressure,18.0,other,25.46
3413,161972.0,1006.63,2021-02-12T20:23:24.153Z,pressure,18.0,other,25.46
3415,161971.0,1006.64,2021-02-12T20:23:24.192Z,pressure,18.0,other,25.46
3416,161970.0,1006.64,2021-02-12T20:23:24.231Z,pressure,18.0,other,25.46
3418,161969.0,1006.62,2021-02-12T20:23:24.271Z,pressure,18.0,other,25.46
3420,161968.0,1006.67,2021-02-12T20:23:24.310Z,pressure,18.0,other,25.46
3422,161967.0,1006.66,2021-02-12T20:23:24.349Z,pressure,18.0,other,25.46
3423,161966.0,1006.63,2021-02-12T20:23:24.388Z,pressure,18.0,other,25.46
3425,161965.0,1006.69,2021-02-12T20:23:24.428Z,pressure,18.0,other,25.46
3427,161964.0,1006.7,2021-02-12T20:23:24.467Z,pressure,18.0,other,25.46
3428,161963.0,1006.65,2021-02-12T20:23:24.506Z,pressure,18.0,other,25.46
3430,161962.0,1006.66,2021-02-12T20:23:24.546Z,pressure,18.0,other,25.46
3432,161961.0,1006.66,2021-02-12T20:23:24.585Z,pressure,18.0,other,25.46
3434,161960.0,1006.67,2021-02-12T20:23:24.624Z,pressure,18.0,other,25.46
3435,161959.0,1006.68,2021-02-12T20:23:24.663Z,pressure,18.0,other,25.46
3437,161958.0,1006.65,2021-02-12T20:23:24.703Z,pressure,18.0,other,25.46
3439,161957.0,1006.66,2021-02-12T20:23:24.742Z,pressure,18.0,other,25.46
3440,161956.0,1006.67,2021-02-12T20:23:24.781Z,pressure,18.0,other,25.46
3442,161955.0,1006.7,2021-02-12T20:23:24.820Z,pressure,18.0,other,25.46
3444,161954.0,1006.66,2021-02-12T20:23:24.860Z,pressure,18.0,other,25.46
3446,161953.0,1006.63,2021-02-12T20:23:24.899Z,pressure,18.0,other,25.46
3447,161952.0,1006.68,2021-02-12T20:23:24.938Z,pressure,18.0,other,25.46
3449,161951.0,1006.67,2021-02-12T20:23:24.978Z,pressure,18.0,other,25.46
3451,161950.0,1006.69,2021-02-12T20:23:25.017Z,pressure,18.0,other,25.46
3452,161949.0,1006.66,2021-02-12T20:23:25.056Z,pressure,18.0,other,25.46
3454,162240.0,1006.68,2021-02-12T20:23:25.105Z,pressure,18.0,other,25.46
3456,162239.0,1006.7,2021-02-12T20:23:25.144Z,pressure,18.0,other,25.46
3458,162238.0,1006.66,2021-02-12T20:23:25.184Z,pressure,18.0,other,25.46
3460,162237.0,1006.67,2021-02-12T20:23:25.223Z,pressure,18.0,other,25.46
3461,162236.0,1006.66,2021-02-12T20:23:25.262Z,pressure,18.0,other,25.46
3463,162235.0,1006.64,2021-02-12T20:23:25.301Z,pressure,18.0,other,25.46
3465,162234.0,1006.7,2021-02-12T20:23:25.341Z,pressure,18.0,other,25.46
3466,162233.0,1006.68,2021-02-12T20:23:25.380Z,pressure,18.0,other,25.46
3468,162232.0,1006.67,2021-02-12T20:23:25.419Z,pressure,18.0,other,25.46
3470,162231.0,1006.69,2021-02-12T20:23:25.458Z,pressure,18.0,other,25.46
3472,162230.0,1006.68,2021-02-12T20:23:25.498Z,pressure,18.0,other,25.46
3473,162229.0,1006.64,2021-02-12T20:23:25.537Z,pressure,18.0,other,25.46
3475,162228.0,1006.62,2021-02-12T20:23:25.576Z,pressure,18.0,other,25.46
3477,162227.0,1006.66,2021-02-12T20:23:25.616Z,pressure,18.0,other,25.46
3478,162226.0,1006.67,2021-02-12T20:23:25.655Z,pressure,18.0,other,25.46
3480,162225.0,1006.66,2021-02-12T20:23:25.694Z,pressure,18.0,other,25.46
3482,162224.0,1006.65,2021-02-12T20:23:25.733Z,pressure,18.0,other,25.46
3484,162223.0,1006.64,2021-02-12T20:23:25.773Z,pressure,18.0,other,25.46
3485,162222.0,1006.66,2021-02-12T20:23:25.812Z,pressure,18.0,other,25.46
3487,162221.0,1006.65,2021-02-12T20:23:25.851Z,pressure,18.0,other,25.46
3489,162220.0,1006.63,2021-02-12T20:23:25.891Z,pressure,18.0,other,25.46
3490,162219.0,1006.66,2021-02-12T20:23:25.930Z,pressure,18.0,other,25.46
3492,162218.0,1006.63,2021-02-12T20:23:25.969Z,pressure,18.0,other,25.46
3494,162217.0,1006.65,2021-02-12T20:23:26.008Z,pressure,18.0,other,25.46
3495,162216.0,1006.66,2021-02-12T20:23:26.048Z,pressure,18.0,other,25.46
3497,162215.0,1006.66,2021-02-12T20:23:26.087Z,pressure,18.0,other,25.46
3499,162214.0,1006.63,2021-02-12T20:23:26.126Z,pressure,18.0,other,25.46
3501,162213.0,1006.61,2021-02-12T20:23:26.165Z,pressure,18.0,other,25.46
3502,162212.0,1006.62,2021-02-12T20:23:26.205Z,pressure,18.0,other,25.46
3504,162211.0,1006.63,2021-02-12T20:23:26.244Z,pressure,18.0,other,25.46
3506,162210.0,1006.65,2021-02-12T20:23:26.283Z,pressure,18.0,other,25.46
3507,162209.0,1006.65,2021-02-12T20:23:26.323Z,pressure,18.0,other,25.46
3509,162208.0,1006.62,2021-02-12T20:23:26.362Z,pressure,18.0,other,25.46
3511,162207.0,1006.62,2021-02-12T20:23:26.401Z,pressure,18.0,other,25.46
3513,162206.0,1006.63,2021-02-12T20:23:26.440Z,pressure,18.0,other,25.46
3514,162205.0,1006.63,2021-02-12T20:23:26.480Z,pressure,18.0,other,25.46
3516,162204.0,1006.62,2021-02-12T20:23:26.519Z,pressure,18.0,other,25.46
3518,162203.0,1006.56,2021-02-12T20:23:26.558Z,pressure,18.0,other,25.46
3519,162202.0,1006.59,2021-02-12T20:23:26.597Z,pressure,18.0,other,25.46
3521,162201.0,1006.58,2021-02-12T20:23:26.637Z,pressure,18.0,other,25.46
3523,162200.0,1006.53,2021-02-12T20:23:26.676Z,pressure,18.0,other,25.46
3525,162199.0,1006.55,2021-02-12T20:23:26.715Z,pressure,18.0,other,25.46
3526,162198.0,1006.51,2021-02-12T20:23:26.755Z,pressure,18.0,other,25.46
3528,162197.0,1006.52,2021-02-12T20:23:26.794Z,pressure,18.0,other,25.46
3530,162196.0,1006.55,2021-02-12T20:23:26.833Z,pressure,18.0,other,25.46
3531,162195.0,1006.53,2021-02-12T20:23:26.872Z,pressure,18.0,other,25.46
3533,162194.0,1006.52,2021-02-12T20:23:26.912Z,pressure,18.0,other,25.46
3535,162193.0,1006.49,2021-02-12T20:23:26.951Z,pressure,18.0,other,25.46
3537,162192.0,1006.49,2021-02-12T20:23:26.990Z,pressure,18.0,other,25.46
3538,162191.0,1006.49,2021-02-12T20:23:27.030Z,pressure,18.0,other,25.46
3540,162190.0,1006.46,2021-02-12T20:23:27.069Z,pressure,18.0,other,25.46
3542,162189.0,1006.48,2021-02-12T20:23:27.108Z,pressure,18.0,other,25.46
3543,162188.0,1006.51,2021-02-12T20:23:27.147Z,pressure,18.0,other,25.46
3545,162187.0,1006.49,2021-02-12T20:23:27.187Z,pressure,18.0,other,25.46
3547,162186.0,1006.47,2021-02-12T20:23:27.226Z,pressure,18.0,other,25.46
3549,162185.0,1006.5,2021-02-12T20:23:27.265Z,pressure,18.0,other,25.46
3550,162184.0,1006.48,2021-02-12T20:23:27.304Z,pressure,18.0,other,25.46
3552,162183.0,1006.49,2021-02-12T20:23:27.344Z,pressure,18.0,other,25.46
3554,162182.0,1006.47,2021-02-12T20:23:27.383Z,pressure,18.0,other,25.46
3555,162181.0,1006.52,2021-02-12T20:23:27.422Z,pressure,18.0,other,25.46
