,id,value,date,type,event_id,event_type,frequency
4729,5687.0,1007.21,2021-02-12T20:35:03.265Z,pressure,1.0,cough,25.46
4731,5686.0,1007.36,2021-02-12T20:35:03.304Z,pressure,1.0,cough,25.46
4732,5685.0,1007.49,2021-02-12T20:35:03.344Z,pressure,1.0,cough,25.46
4734,5684.0,1007.46,2021-02-12T20:35:03.383Z,pressure,1.0,cough,25.46
4736,5683.0,1007.55,2021-02-12T20:35:03.422Z,pressure,1.0,cough,25.46
4737,5682.0,1007.51,2021-02-12T20:35:03.461Z,pressure,1.0,cough,25.46
4739,5681.0,1007.51,2021-02-12T20:35:03.501Z,pressure,1.0,cough,25.46
4741,5680.0,1007.47,2021-02-12T20:35:03.540Z,pressure,1.0,cough,25.46
4743,5679.0,1007.53,2021-02-12T20:35:03.579Z,pressure,1.0,cough,25.46
4744,5678.0,1007.61,2021-02-12T20:35:03.619Z,pressure,1.0,cough,25.46
4746,5677.0,1007.6,2021-02-12T20:35:03.658Z,pressure,1.0,cough,25.46
4748,5676.0,1007.68,2021-02-12T20:35:03.697Z,pressure,1.0,cough,25.46
4749,5675.0,1007.63,2021-02-12T20:35:03.736Z,pressure,1.0,cough,25.46
4751,5674.0,1007.5,2021-02-12T20:35:03.776Z,pressure,1.0,cough,25.46
4753,5673.0,1007.66,2021-02-12T20:35:03.815Z,pressure,1.0,cough,25.46
4755,5672.0,1007.72,2021-02-12T20:35:03.854Z,pressure,1.0,cough,25.46
4756,5671.0,1007.73,2021-02-12T20:35:03.893Z,pressure,1.0,cough,25.46
4758,5670.0,1007.84,2021-02-12T20:35:03.933Z,pressure,1.0,cough,25.46
4760,5669.0,1007.86,2021-02-12T20:35:03.972Z,pressure,1.0,cough,25.46
4761,5668.0,1007.8,2021-02-12T20:35:04.011Z,pressure,1.0,cough,25.46
4763,5667.0,1007.82,2021-02-12T20:35:04.051Z,pressure,1.0,cough,25.46
4765,5666.0,1007.94,2021-02-12T20:35:04.090Z,pressure,1.0,cough,25.46
4767,5665.0,1007.96,2021-02-12T20:35:04.129Z,pressure,1.0,cough,25.46
4768,5956.0,1007.97,2021-02-12T20:35:04.148Z,pressure,1.0,cough,25.46
4770,5955.0,1008.08,2021-02-12T20:35:04.187Z,pressure,1.0,cough,25.46
4771,5954.0,1007.88,2021-02-12T20:35:04.226Z,pressure,1.0,cough,25.46
4773,5953.0,1007.86,2021-02-12T20:35:04.266Z,pressure,1.0,cough,25.46
4775,5952.0,1008.05,2021-02-12T20:35:04.305Z,pressure,1.0,cough,25.46
4777,5951.0,1007.95,2021-02-12T20:35:04.344Z,pressure,1.0,cough,25.46
4778,5950.0,1007.97,2021-02-12T20:35:04.384Z,pressure,1.0,cough,25.46
4780,5949.0,1008.01,2021-02-12T20:35:04.423Z,pressure,1.0,cough,25.46
4782,5948.0,1008.02,2021-02-12T20:35:04.462Z,pressure,1.0,cough,25.46
4783,5947.0,1007.99,2021-02-12T20:35:04.501Z,pressure,1.0,cough,25.46
4785,5946.0,1007.98,2021-02-12T20:35:04.541Z,pressure,1.0,cough,25.46
4787,5945.0,1008.1,2021-02-12T20:35:04.580Z,pressure,1.0,cough,25.46
4789,5944.0,1008.15,2021-02-12T20:35:04.619Z,pressure,1.0,cough,25.46
4790,5943.0,1008.14,2021-02-12T20:35:04.659Z,pressure,1.0,cough,25.46
4792,5942.0,1008.28,2021-02-12T20:35:04.698Z,pressure,1.0,cough,25.46
4794,5941.0,1008.01,2021-02-12T20:35:04.737Z,pressure,1.0,cough,25.46
4795,5940.0,1008.01,2021-02-12T20:35:04.776Z,pressure,1.0,cough,25.46
4797,5939.0,1008.12,2021-02-12T20:35:04.816Z,pressure,1.0,cough,25.46
4799,5938.0,1008.01,2021-02-12T20:35:04.855Z,pressure,1.0,cough,25.46
4801,5937.0,1008.06,2021-02-12T20:35:04.894Z,pressure,1.0,cough,25.46
4802,5936.0,1008.05,2021-02-12T20:35:04.933Z,pressure,1.0,cough,25.46
4804,5935.0,1008.04,2021-02-12T20:35:04.973Z,pressure,1.0,cough,25.46
4806,5934.0,1007.94,2021-02-12T20:35:05.012Z,pressure,1.0,cough,25.46
4807,5933.0,1008.03,2021-02-12T20:35:05.051Z,pressure,1.0,cough,25.46
4809,5932.0,1007.98,2021-02-12T20:35:05.091Z,pressure,1.0,cough,25.46
4811,5931.0,1008.06,2021-02-12T20:35:05.130Z,pressure,1.0,cough,25.46
4813,5930.0,1008.06,2021-02-12T20:35:05.169Z,pressure,1.0,cough,25.46
4814,5929.0,1008.21,2021-02-12T20:35:05.208Z,pressure,1.0,cough,25.46
4816,5928.0,1008.05,2021-02-12T20:35:05.248Z,pressure,1.0,cough,25.46
4818,5927.0,1007.58,2021-02-12T20:35:05.287Z,pressure,1.0,cough,25.46
4819,5926.0,1007.72,2021-02-12T20:35:05.326Z,pressure,1.0,cough,25.46
4821,5925.0,1007.82,2021-02-12T20:35:05.366Z,pressure,1.0,cough,25.46
4823,5924.0,1007.86,2021-02-12T20:35:05.405Z,pressure,1.0,cough,25.46
4825,5923.0,1008.04,2021-02-12T20:35:05.444Z,pressure,1.0,cough,25.46
4826,5922.0,1008.13,2021-02-12T20:35:05.483Z,pressure,1.0,cough,25.46
4828,5921.0,1007.85,2021-02-12T20:35:05.523Z,pressure,1.0,cough,25.46
4830,5920.0,1007.64,2021-02-12T20:35:05.562Z,pressure,1.0,cough,25.46
4831,5919.0,1007.57,2021-02-12T20:35:05.601Z,pressure,1.0,cough,25.46
4833,5918.0,1007.45,2021-02-12T20:35:05.640Z,pressure,1.0,cough,25.46
4835,5917.0,1007.41,2021-02-12T20:35:05.680Z,pressure,1.0,cough,25.46
4837,5916.0,1007.45,2021-02-12T20:35:05.719Z,pressure,1.0,cough,25.46
4838,5915.0,1007.36,2021-02-12T20:35:05.758Z,pressure,1.0,cough,25.46
4840,5914.0,1007.26,2021-02-12T20:35:05.798Z,pressure,1.0,cough,25.46
4842,5913.0,1007.39,2021-02-12T20:35:05.837Z,pressure,1.0,cough,25.46
4843,5912.0,1007.36,2021-02-12T20:35:05.876Z,pressure,1.0,cough,25.46
4845,5911.0,1007.27,2021-02-12T20:35:05.915Z,pressure,1.0,cough,25.46
4847,5910.0,1007.37,2021-02-12T20:35:05.955Z,pressure,1.0,cough,25.46
4849,5909.0,1007.38,2021-02-12T20:35:05.994Z,pressure,1.0,cough,25.46
4850,5908.0,1007.34,2021-02-12T20:35:06.033Z,pressure,1.0,cough,25.46
4852,5907.0,1007.36,2021-02-12T20:35:06.073Z,pressure,1.0,cough,25.46
4854,5906.0,1007.3,2021-02-12T20:35:06.112Z,pressure,1.0,cough,25.46
4855,5905.0,1007.35,2021-02-12T20:35:06.151Z,pressure,1.0,cough,25.46
4857,5904.0,1007.39,2021-02-12T20:35:06.190Z,pressure,1.0,cough,25.46
4859,5903.0,1007.36,2021-02-12T20:35:06.230Z,pressure,1.0,cough,25.46
4861,5902.0,1007.39,2021-02-12T20:35:06.269Z,pressure,1.0,cough,25.46
4862,5901.0,1007.17,2021-02-12T20:35:06.308Z,pressure,1.0,cough,25.46
4864,5900.0,1007.23,2021-02-12T20:35:06.347Z,pressure,1.0,cough,25.46
4866,5899.0,1007.36,2021-02-12T20:35:06.387Z,pressure,1.0,cough,25.46
4867,5898.0,1007.38,2021-02-12T20:35:06.426Z,pressure,1.0,cough,25.46
4869,5897.0,1007.44,2021-02-12T20:35:06.465Z,pressure,1.0,cough,25.46
4871,5896.0,1007.47,2021-02-12T20:35:06.505Z,pressure,1.0,cough,25.46
4873,5895.0,1007.49,2021-02-12T20:35:06.544Z,pressure,1.0,cough,25.46
4874,5894.0,1007.38,2021-02-12T20:35:06.583Z,pressure,1.0,cough,25.46
4876,5893.0,1007.32,2021-02-12T20:35:06.622Z,pressure,1.0,cough,25.46
4878,5892.0,1007.48,2021-02-12T20:35:06.662Z,pressure,1.0,cough,25.46
4879,5891.0,1007.46,2021-02-12T20:35:06.701Z,pressure,1.0,cough,25.46
4881,5890.0,1007.42,2021-02-12T20:35:06.740Z,pressure,1.0,cough,25.46
4883,5889.0,1007.48,2021-02-12T20:35:06.780Z,pressure,1.0,cough,25.46
4885,5888.0,1007.39,2021-02-12T20:35:06.819Z,pressure,1.0,cough,25.46
4886,5887.0,1007.55,2021-02-12T20:35:06.858Z,pressure,1.0,cough,25.46
4888,5886.0,1007.39,2021-02-12T20:35:06.897Z,pressure,1.0,cough,25.46
4890,5885.0,1007.46,2021-02-12T20:35:06.937Z,pressure,1.0,cough,25.46
4891,5884.0,1007.53,2021-02-12T20:35:06.976Z,pressure,1.0,cough,25.46
4893,5883.0,1007.53,2021-02-12T20:35:07.015Z,pressure,1.0,cough,25.46
4895,5882.0,1007.47,2021-02-12T20:35:07.054Z,pressure,1.0,cough,25.46
4897,5881.0,1007.45,2021-02-12T20:35:07.094Z,pressure,1.0,cough,25.46
4898,5880.0,1007.54,2021-02-12T20:35:07.133Z,pressure,1.0,cough,25.46
4900,5879.0,1007.87,2021-02-12T20:35:07.172Z,pressure,1.0,cough,25.46
4902,5878.0,1007.87,2021-02-12T20:35:07.212Z,pressure,1.0,cough,25.46
4903,5877.0,1007.96,2021-02-12T20:35:07.251Z,pressure,1.0,cough,25.46
4905,5876.0,1007.69,2021-02-12T20:35:07.290Z,pressure,1.0,cough,25.46
4907,5875.0,1007.61,2021-02-12T20:35:07.329Z,pressure,1.0,cough,25.46
4909,5874.0,1008.03,2021-02-12T20:35:07.369Z,pressure,1.0,cough,25.46
4910,5873.0,1007.96,2021-02-12T20:35:07.408Z,pressure,1.0,cough,25.46
4912,5872.0,1007.93,2021-02-12T20:35:07.447Z,pressure,1.0,cough,25.46
4914,5871.0,1008.19,2021-02-12T20:35:07.487Z,pressure,1.0,cough,25.46
4915,5870.0,1008.27,2021-02-12T20:35:07.526Z,pressure,1.0,cough,25.46
4917,5869.0,1008.16,2021-02-12T20:35:07.565Z,pressure,1.0,cough,25.46
4919,5868.0,1008.13,2021-02-12T20:35:07.604Z,pressure,1.0,cough,25.46
4921,5867.0,1008.31,2021-02-12T20:35:07.644Z,pressure,1.0,cough,25.46
4922,5866.0,1008.31,2021-02-12T20:35:07.683Z,pressure,1.0,cough,25.46
4924,5865.0,1008.17,2021-02-12T20:35:07.722Z,pressure,1.0,cough,25.46
4926,5864.0,1008.28,2021-02-12T20:35:07.761Z,pressure,1.0,cough,25.46
4927,5863.0,1008.02,2021-02-12T20:35:07.801Z,pressure,1.0,cough,25.46
4929,5862.0,1008.22,2021-02-12T20:35:07.840Z,pressure,1.0,cough,25.46
4931,5861.0,1008.31,2021-02-12T20:35:07.879Z,pressure,1.0,cough,25.46
4933,6052.0,1008.18,2021-02-12T20:35:07.929Z,pressure,1.0,cough,25.46
4934,6051.0,1008.29,2021-02-12T20:35:07.969Z,pressure,1.0,cough,25.46
4936,6050.0,1008.43,2021-02-12T20:35:08.008Z,pressure,1.0,cough,25.46
4938,6049.0,1008.22,2021-02-12T20:35:08.047Z,pressure,1.0,cough,25.46
4940,6048.0,1008.23,2021-02-12T20:35:08.086Z,pressure,1.0,cough,25.46
4941,6047.0,1008.23,2021-02-12T20:35:08.126Z,pressure,1.0,cough,25.46
4943,6046.0,1008.38,2021-02-12T20:35:08.165Z,pressure,1.0,cough,25.46
4945,6045.0,1008.3,2021-02-12T20:35:08.204Z,pressure,1.0,cough,25.46
4946,6044.0,1008.38,2021-02-12T20:35:08.243Z,pressure,1.0,cough,25.46
4948,6043.0,1007.87,2021-02-12T20:35:08.283Z,pressure,1.0,cough,25.46
4950,6042.0,1007.97,2021-02-12T20:35:08.322Z,pressure,1.0,cough,25.46
4952,6041.0,1008.21,2021-02-12T20:35:08.361Z,pressure,1.0,cough,25.46
4953,6040.0,1007.84,2021-02-12T20:35:08.401Z,pressure,1.0,cough,25.46
4956,6039.0,1008.04,2021-02-12T20:35:08.440Z,pressure,1.0,cough,25.46
4957,6038.0,1008.32,2021-02-12T20:35:08.479Z,pressure,1.0,cough,25.46
4959,6037.0,1008.12,2021-02-12T20:35:08.518Z,pressure,1.0,cough,25.46
4961,6036.0,1007.8,2021-02-12T20:35:08.558Z,pressure,1.0,cough,25.46
4963,6035.0,1007.76,2021-02-12T20:35:08.597Z,pressure,1.0,cough,25.46
4964,6034.0,1007.92,2021-02-12T20:35:08.636Z,pressure,1.0,cough,25.46
4966,6033.0,1007.85,2021-02-12T20:35:08.676Z,pressure,1.0,cough,25.46
4968,6032.0,1007.71,2021-02-12T20:35:08.715Z,pressure,1.0,cough,25.46
4969,6031.0,1007.42,2021-02-12T20:35:08.754Z,pressure,1.0,cough,25.46
4971,6030.0,1007.34,2021-02-12T20:35:08.793Z,pressure,1.0,cough,25.46
4973,6029.0,1007.44,2021-02-12T20:35:08.833Z,pressure,1.0,cough,25.46
4975,6028.0,1007.26,2021-02-12T20:35:08.872Z,pressure,1.0,cough,25.46
4976,6027.0,1007.3,2021-02-12T20:35:08.911Z,pressure,1.0,cough,25.46
4978,6026.0,1007.47,2021-02-12T20:35:08.950Z,pressure,1.0,cough,25.46
4980,6025.0,1007.46,2021-02-12T20:35:08.990Z,pressure,1.0,cough,25.46
4981,6024.0,1007.25,2021-02-12T20:35:09.029Z,pressure,1.0,cough,25.46
4983,6023.0,1007.18,2021-02-12T20:35:09.068Z,pressure,1.0,cough,25.46
4985,6022.0,1007.43,2021-02-12T20:35:09.108Z,pressure,1.0,cough,25.46
4987,6021.0,1007.27,2021-02-12T20:35:09.147Z,pressure,1.0,cough,25.46
4988,6020.0,1007.4,2021-02-12T20:35:09.186Z,pressure,1.0,cough,25.46
4990,6019.0,1007.25,2021-02-12T20:35:09.225Z,pressure,1.0,cough,25.46
4992,6018.0,1007.1,2021-02-12T20:35:09.265Z,pressure,1.0,cough,25.46
4993,6017.0,1007.23,2021-02-12T20:35:09.304Z,pressure,1.0,cough,25.46
4995,6016.0,1007.3,2021-02-12T20:35:09.343Z,pressure,1.0,cough,25.46
4997,6015.0,1007.36,2021-02-12T20:35:09.382Z,pressure,1.0,cough,25.46
4999,6014.0,1007.36,2021-02-12T20:35:09.422Z,pressure,1.0,cough,25.46
5000,6013.0,1007.3,2021-02-12T20:35:09.461Z,pressure,1.0,cough,25.46
5002,6012.0,1007.23,2021-02-12T20:35:09.500Z,pressure,1.0,cough,25.46
5004,6011.0,1007.2,2021-02-12T20:35:09.540Z,pressure,1.0,cough,25.46
5005,6010.0,1007.36,2021-02-12T20:35:09.579Z,pressure,1.0,cough,25.46
5007,6009.0,1007.3,2021-02-12T20:35:09.618Z,pressure,1.0,cough,25.46
5009,6008.0,1007.36,2021-02-12T20:35:09.657Z,pressure,1.0,cough,25.46
5011,6007.0,1007.26,2021-02-12T20:35:09.697Z,pressure,1.0,cough,25.46
5012,6006.0,1007.29,2021-02-12T20:35:09.736Z,pressure,1.0,cough,25.46
5014,6005.0,1007.37,2021-02-12T20:35:09.775Z,pressure,1.0,cough,25.46
5016,6004.0,1007.36,2021-02-12T20:35:09.815Z,pressure,1.0,cough,25.46
5017,6003.0,1007.45,2021-02-12T20:35:09.854Z,pressure,1.0,cough,25.46
5019,6002.0,1007.45,2021-02-12T20:35:09.893Z,pressure,1.0,cough,25.46
5021,6001.0,1007.36,2021-02-12T20:35:09.932Z,pressure,1.0,cough,25.46
5023,6000.0,1007.33,2021-02-12T20:35:09.972Z,pressure,1.0,cough,25.46
5024,5999.0,1007.39,2021-02-12T20:35:10.011Z,pressure,1.0,cough,25.46
5026,5998.0,1007.49,2021-02-12T20:35:10.050Z,pressure,1.0,cough,25.46
5028,5997.0,1007.52,2021-02-12T20:35:10.089Z,pressure,1.0,cough,25.46
5029,5996.0,1007.62,2021-02-12T20:35:10.129Z,pressure,1.0,cough,25.46
5031,5995.0,1007.39,2021-02-12T20:35:10.168Z,pressure,1.0,cough,25.46
5033,5994.0,1007.41,2021-02-12T20:35:10.207Z,pressure,1.0,cough,25.46
5035,5993.0,1007.62,2021-02-12T20:35:10.247Z,pressure,1.0,cough,25.46
5036,5992.0,1007.58,2021-02-12T20:35:10.286Z,pressure,1.0,cough,25.46
5038,5991.0,1007.67,2021-02-12T20:35:10.325Z,pressure,1.0,cough,25.46
5040,5990.0,1007.85,2021-02-12T20:35:10.364Z,pressure,1.0,cough,25.46
5041,5989.0,1007.88,2021-02-12T20:35:10.404Z,pressure,1.0,cough,25.46
5043,5988.0,1007.86,2021-02-12T20:35:10.443Z,pressure,1.0,cough,25.46
5045,5987.0,1007.88,2021-02-12T20:35:10.482Z,pressure,1.0,cough,25.46
5047,5986.0,1008.2,2021-02-12T20:35:10.522Z,pressure,1.0,cough,25.46
5048,5985.0,1008.27,2021-02-12T20:35:10.561Z,pressure,1.0,cough,25.46
5050,5984.0,1008.22,2021-02-12T20:35:10.600Z,pressure,1.0,cough,25.46
5052,5983.0,1008.21,2021-02-12T20:35:10.639Z,pressure,1.0,cough,25.46
5053,5982.0,1007.94,2021-02-12T20:35:10.679Z,pressure,1.0,cough,25.46
5055,5981.0,1008.09,2021-02-12T20:35:10.718Z,pressure,1.0,cough,25.46
5057,5980.0,1007.99,2021-02-12T20:35:10.757Z,pressure,1.0,cough,25.46
5059,5979.0,1007.96,2021-02-12T20:35:10.796Z,pressure,1.0,cough,25.46
5060,5978.0,1008.02,2021-02-12T20:35:10.836Z,pressure,1.0,cough,25.46
5062,5977.0,1007.99,2021-02-12T20:35:10.875Z,pressure,1.0,cough,25.46
5064,5976.0,1007.92,2021-02-12T20:35:10.914Z,pressure,1.0,cough,25.46
5065,5975.0,1008.06,2021-02-12T20:35:10.954Z,pressure,1.0,cough,25.46
5067,5974.0,1008.07,2021-02-12T20:35:10.993Z,pressure,1.0,cough,25.46
5069,5973.0,1008.13,2021-02-12T20:35:11.032Z,pressure,1.0,cough,25.46
5071,5972.0,1008.11,2021-02-12T20:35:11.071Z,pressure,1.0,cough,25.46
5072,5971.0,1008.3,2021-02-12T20:35:11.111Z,pressure,1.0,cough,25.46
5074,5970.0,1007.91,2021-02-12T20:35:11.150Z,pressure,1.0,cough,25.46
5076,5969.0,1007.99,2021-02-12T20:35:11.189Z,pressure,1.0,cough,25.46
5077,5968.0,1008.24,2021-02-12T20:35:11.229Z,pressure,1.0,cough,25.46
5079,5967.0,1008.05,2021-02-12T20:35:11.268Z,pressure,1.0,cough,25.46
5081,5966.0,1008.1,2021-02-12T20:35:11.307Z,pressure,1.0,cough,25.46
5083,5965.0,1008.02,2021-02-12T20:35:11.346Z,pressure,1.0,cough,25.46
5084,5964.0,1007.91,2021-02-12T20:35:11.386Z,pressure,1.0,cough,25.46
5086,5963.0,1007.85,2021-02-12T20:35:11.425Z,pressure,1.0,cough,25.46
5088,5962.0,1007.85,2021-02-12T20:35:11.464Z,pressure,1.0,cough,25.46
5089,5961.0,1007.92,2021-02-12T20:35:11.503Z,pressure,1.0,cough,25.46
5091,5960.0,1008.05,2021-02-12T20:35:11.543Z,pressure,1.0,cough,25.46
5093,5959.0,1008.2,2021-02-12T20:35:11.582Z,pressure,1.0,cough,25.46
5095,5958.0,1007.93,2021-02-12T20:35:11.621Z,pressure,1.0,cough,25.46
5096,5957.0,1008.02,2021-02-12T20:35:11.661Z,pressure,1.0,cough,25.46
5099,6248.0,1007.93,2021-02-12T20:35:11.738Z,pressure,1.0,cough,25.46
5100,6247.0,1007.65,2021-02-12T20:35:11.777Z,pressure,1.0,cough,25.46
5102,6246.0,1007.69,2021-02-12T20:35:11.816Z,pressure,1.0,cough,25.46
5104,6245.0,1007.64,2021-02-12T20:35:11.856Z,pressure,1.0,cough,25.46
5106,6244.0,1007.56,2021-02-12T20:35:11.895Z,pressure,1.0,cough,25.46
5107,6243.0,1007.4,2021-02-12T20:35:11.934Z,pressure,1.0,cough,25.46
5109,6242.0,1007.35,2021-02-12T20:35:11.973Z,pressure,1.0,cough,25.46
5111,6241.0,1007.3,2021-02-12T20:35:12.013Z,pressure,1.0,cough,25.46
5112,6240.0,1007.3,2021-02-12T20:35:12.052Z,pressure,1.0,cough,25.46
5114,6239.0,1007.34,2021-02-12T20:35:12.091Z,pressure,1.0,cough,25.46
5116,6238.0,1007.46,2021-02-12T20:35:12.131Z,pressure,1.0,cough,25.46
5118,6237.0,1007.32,2021-02-12T20:35:12.170Z,pressure,1.0,cough,25.46
5119,6236.0,1007.02,2021-02-12T20:35:12.209Z,pressure,1.0,cough,25.46
5121,6235.0,1007.16,2021-02-12T20:35:12.248Z,pressure,1.0,cough,25.46
5123,6234.0,1007.2,2021-02-12T20:35:12.288Z,pressure,1.0,cough,25.46
5124,6233.0,1007.29,2021-02-12T20:35:12.327Z,pressure,1.0,cough,25.46
5126,6232.0,1007.31,2021-02-12T20:35:12.366Z,pressure,1.0,cough,25.46
5128,6231.0,1007.35,2021-02-12T20:35:12.405Z,pressure,1.0,cough,25.46
5130,6230.0,1007.28,2021-02-12T20:35:12.445Z,pressure,1.0,cough,25.46
5131,6229.0,1007.26,2021-02-12T20:35:12.484Z,pressure,1.0,cough,25.46
5133,6228.0,1007.24,2021-02-12T20:35:12.523Z,pressure,1.0,cough,25.46
5135,6227.0,1007.26,2021-02-12T20:35:12.563Z,pressure,1.0,cough,25.46
5136,6226.0,1007.23,2021-02-12T20:35:12.602Z,pressure,1.0,cough,25.46
5138,6225.0,1007.29,2021-02-12T20:35:12.641Z,pressure,1.0,cough,25.46
5140,6224.0,1007.34,2021-02-12T20:35:12.680Z,pressure,1.0,cough,25.46
5142,6223.0,1007.29,2021-02-12T20:35:12.720Z,pressure,1.0,cough,25.46
5143,6222.0,1007.42,2021-02-12T20:35:12.759Z,pressure,1.0,cough,25.46
5145,6221.0,1007.47,2021-02-12T20:35:12.798Z,pressure,1.0,cough,25.46
5147,6220.0,1007.58,2021-02-12T20:35:12.838Z,pressure,1.0,cough,25.46
5148,6219.0,1007.64,2021-02-12T20:35:12.877Z,pressure,1.0,cough,25.46
5150,6218.0,1007.61,2021-02-12T20:35:12.916Z,pressure,1.0,cough,25.46
5152,6217.0,1007.65,2021-02-12T20:35:12.955Z,pressure,1.0,cough,25.46
5154,6216.0,1007.73,2021-02-12T20:35:12.995Z,pressure,1.0,cough,25.46
5155,6215.0,1007.89,2021-02-12T20:35:13.034Z,pressure,1.0,cough,25.46
5157,6214.0,1008.11,2021-02-12T20:35:13.073Z,pressure,1.0,cough,25.46
5159,6213.0,1008.08,2021-02-12T20:35:13.112Z,pressure,1.0,cough,25.46
5160,6212.0,1008.07,2021-02-12T20:35:13.152Z,pressure,1.0,cough,25.46
5162,6211.0,1008.07,2021-02-12T20:35:13.191Z,pressure,1.0,cough,25.46
5164,6210.0,1007.86,2021-02-12T20:35:13.230Z,pressure,1.0,cough,25.46
5166,6209.0,1008.05,2021-02-12T20:35:13.270Z,pressure,1.0,cough,25.46
5167,6208.0,1008.27,2021-02-12T20:35:13.309Z,pressure,1.0,cough,25.46
5169,6207.0,1008.01,2021-02-12T20:35:13.348Z,pressure,1.0,cough,25.46
5171,6206.0,1008.11,2021-02-12T20:35:13.387Z,pressure,1.0,cough,25.46
5172,6205.0,1008.2,2021-02-12T20:35:13.427Z,pressure,1.0,cough,25.46
5174,6204.0,1008.25,2021-02-12T20:35:13.466Z,pressure,1.0,cough,25.46
5176,6203.0,1008.26,2021-02-12T20:35:13.505Z,pressure,1.0,cough,25.46
5178,6202.0,1008.21,2021-02-12T20:35:13.545Z,pressure,1.0,cough,25.46
5179,6201.0,1008.33,2021-02-12T20:35:13.584Z,pressure,1.0,cough,25.46
5181,6200.0,1008.34,2021-02-12T20:35:13.623Z,pressure,1.0,cough,25.46
5183,6199.0,1008.23,2021-02-12T20:35:13.662Z,pressure,1.0,cough,25.46
5184,6198.0,1008.34,2021-02-12T20:35:13.702Z,pressure,1.0,cough,25.46
5186,6197.0,1008.0,2021-02-12T20:35:13.741Z,pressure,1.0,cough,25.46
5188,6196.0,1008.04,2021-02-12T20:35:13.780Z,pressure,1.0,cough,25.46
5190,6195.0,1008.2,2021-02-12T20:35:13.819Z,pressure,1.0,cough,25.46
5191,6194.0,1007.84,2021-02-12T20:35:13.859Z,pressure,1.0,cough,25.46
5193,6193.0,1007.88,2021-02-12T20:35:13.898Z,pressure,1.0,cough,25.46
5194,6192.0,1007.98,2021-02-12T20:35:13.937Z,pressure,1.0,cough,25.46
5196,6191.0,1008.0,2021-02-12T20:35:13.977Z,pressure,1.0,cough,25.46
5198,6190.0,1007.86,2021-02-12T20:35:14.016Z,pressure,1.0,cough,25.46
5200,6189.0,1007.67,2021-02-12T20:35:14.055Z,pressure,1.0,cough,25.46
5201,6188.0,1007.61,2021-02-12T20:35:14.094Z,pressure,1.0,cough,25.46
5203,6187.0,1007.48,2021-02-12T20:35:14.134Z,pressure,1.0,cough,25.46
5205,6186.0,1007.36,2021-02-12T20:35:14.173Z,pressure,1.0,cough,25.46
5206,6185.0,1007.25,2021-02-12T20:35:14.212Z,pressure,1.0,cough,25.46
5208,6184.0,1007.12,2021-02-12T20:35:14.252Z,pressure,1.0,cough,25.46
5210,6183.0,1006.69,2021-02-12T20:35:14.291Z,pressure,1.0,cough,25.46
5212,6182.0,1006.33,2021-02-12T20:35:14.330Z,pressure,1.0,cough,25.46
5213,6181.0,1006.6,2021-02-12T20:35:14.369Z,pressure,1.0,cough,25.46
5215,6180.0,1006.46,2021-02-12T20:35:14.409Z,pressure,1.0,cough,25.46
5217,6179.0,1006.7,2021-02-12T20:35:14.448Z,pressure,1.0,cough,25.46
5218,6178.0,1006.75,2021-02-12T20:35:14.487Z,pressure,1.0,cough,25.46
5220,6177.0,1006.59,2021-02-12T20:35:14.526Z,pressure,1.0,cough,25.46
5222,6176.0,1006.54,2021-02-12T20:35:14.566Z,pressure,1.0,cough,25.46
5224,6175.0,1006.66,2021-02-12T20:35:14.605Z,pressure,1.0,cough,25.46
5225,6174.0,1006.83,2021-02-12T20:35:14.644Z,pressure,1.0,cough,25.46
5227,6173.0,1006.96,2021-02-12T20:35:14.684Z,pressure,1.0,cough,25.46
5229,6172.0,1006.84,2021-02-12T20:35:14.723Z,pressure,1.0,cough,25.46
5230,6171.0,1007.02,2021-02-12T20:35:14.762Z,pressure,1.0,cough,25.46
5232,6170.0,1006.88,2021-02-12T20:35:14.801Z,pressure,1.0,cough,25.46
5234,6169.0,1006.97,2021-02-12T20:35:14.841Z,pressure,1.0,cough,25.46
5236,6168.0,1007.11,2021-02-12T20:35:14.880Z,pressure,1.0,cough,25.46
5237,6167.0,1007.24,2021-02-12T20:35:14.919Z,pressure,1.0,cough,25.46
5239,6166.0,1007.27,2021-02-12T20:35:14.959Z,pressure,1.0,cough,25.46
5241,6165.0,1007.34,2021-02-12T20:35:14.998Z,pressure,1.0,cough,25.46
5242,6164.0,1007.39,2021-02-12T20:35:15.037Z,pressure,1.0,cough,25.46
5244,6163.0,1007.37,2021-02-12T20:35:15.076Z,pressure,1.0,cough,25.46
5246,6162.0,1007.55,2021-02-12T20:35:15.116Z,pressure,1.0,cough,25.46
5248,6161.0,1007.69,2021-02-12T20:35:15.155Z,pressure,1.0,cough,25.46
5249,6160.0,1007.69,2021-02-12T20:35:15.194Z,pressure,1.0,cough,25.46
5251,6159.0,1007.79,2021-02-12T20:35:15.233Z,pressure,1.0,cough,25.46
5253,6158.0,1008.04,2021-02-12T20:35:15.273Z,pressure,1.0,cough,25.46
5254,6157.0,1007.91,2021-02-12T20:35:15.312Z,pressure,1.0,cough,25.46
5256,6156.0,1007.86,2021-02-12T20:35:15.351Z,pressure,1.0,cough,25.46
5258,6155.0,1008.0,2021-02-12T20:35:15.391Z,pressure,1.0,cough,25.46
5259,6154.0,1008.03,2021-02-12T20:35:15.430Z,pressure,1.0,cough,25.46
