,id,value,date,type,event_id,event_type,frequency
1112,148466.0,1006.91,2021-02-12T18:12:31.426Z,pressure,17.0,other,25.44
1114,148465.0,1006.89,2021-02-12T18:12:31.465Z,pressure,17.0,other,25.44
1115,148464.0,1006.89,2021-02-12T18:12:31.505Z,pressure,17.0,other,25.44
1117,148463.0,1006.91,2021-02-12T18:12:31.544Z,pressure,17.0,other,25.44
1119,148462.0,1006.9,2021-02-12T18:12:31.583Z,pressure,17.0,other,25.44
1121,148461.0,1006.87,2021-02-12T18:12:31.623Z,pressure,17.0,other,25.44
1122,148460.0,1006.9,2021-02-12T18:12:31.662Z,pressure,17.0,other,25.44
1124,148459.0,1006.91,2021-02-12T18:12:31.701Z,pressure,17.0,other,25.44
1126,148458.0,1006.87,2021-02-12T18:12:31.741Z,pressure,17.0,other,25.44
1127,148457.0,1006.9,2021-02-12T18:12:31.780Z,pressure,17.0,other,25.44
1129,148456.0,1006.87,2021-02-12T18:12:31.819Z,pressure,17.0,other,25.44
1131,148455.0,1006.89,2021-02-12T18:12:31.858Z,pressure,17.0,other,25.44
1133,148454.0,1006.9,2021-02-12T18:12:31.898Z,pressure,17.0,other,25.44
1134,148453.0,1006.9,2021-02-12T18:12:31.937Z,pressure,17.0,other,25.44
1136,148452.0,1006.9,2021-02-12T18:12:31.976Z,pressure,17.0,other,25.44
1138,148451.0,1006.88,2021-02-12T18:12:32.016Z,pressure,17.0,other,25.44
1139,148450.0,1006.89,2021-02-12T18:12:32.055Z,pressure,17.0,other,25.44
1141,148449.0,1006.9,2021-02-12T18:12:32.094Z,pressure,17.0,other,25.44
1143,148448.0,1006.89,2021-02-12T18:12:32.134Z,pressure,17.0,other,25.44
1145,148447.0,1006.87,2021-02-12T18:12:32.173Z,pressure,17.0,other,25.44
1146,148446.0,1006.89,2021-02-12T18:12:32.212Z,pressure,17.0,other,25.44
1148,148445.0,1006.85,2021-02-12T18:12:32.252Z,pressure,17.0,other,25.44
1150,148444.0,1006.85,2021-02-12T18:12:32.291Z,pressure,17.0,other,25.44
1151,148443.0,1006.88,2021-02-12T18:12:32.330Z,pressure,17.0,other,25.44
1153,148442.0,1006.87,2021-02-12T18:12:32.369Z,pressure,17.0,other,25.44
1155,148441.0,1006.9,2021-02-12T18:12:32.409Z,pressure,17.0,other,25.44
1157,148440.0,1006.88,2021-02-12T18:12:32.448Z,pressure,17.0,other,25.44
1158,148439.0,1006.89,2021-02-12T18:12:32.487Z,pressure,17.0,other,25.44
1160,148438.0,1006.89,2021-02-12T18:12:32.527Z,pressure,17.0,other,25.44
1162,148437.0,1006.86,2021-02-12T18:12:32.566Z,pressure,17.0,other,25.44
1163,148436.0,1006.9,2021-02-12T18:12:32.605Z,pressure,17.0,other,25.44
1165,148435.0,1006.89,2021-02-12T18:12:32.645Z,pressure,17.0,other,25.44
1167,148434.0,1006.92,2021-02-12T18:12:32.684Z,pressure,17.0,other,25.44
1169,148433.0,1006.89,2021-02-12T18:12:32.723Z,pressure,17.0,other,25.44
1170,148432.0,1006.9,2021-02-12T18:12:32.763Z,pressure,17.0,other,25.44
1172,148431.0,1006.87,2021-02-12T18:12:32.802Z,pressure,17.0,other,25.44
1174,148430.0,1006.89,2021-02-12T18:12:32.841Z,pressure,17.0,other,25.44
1175,148429.0,1006.86,2021-02-12T18:12:32.880Z,pressure,17.0,other,25.44
1177,148428.0,1006.84,2021-02-12T18:12:32.920Z,pressure,17.0,other,25.44
1179,148427.0,1006.88,2021-02-12T18:12:32.959Z,pressure,17.0,other,25.44
1181,148426.0,1006.86,2021-02-12T18:12:32.998Z,pressure,17.0,other,25.44
1182,148425.0,1006.86,2021-02-12T18:12:33.038Z,pressure,17.0,other,25.44
1184,148424.0,1006.88,2021-02-12T18:12:33.077Z,pressure,17.0,other,25.44
1186,148423.0,1006.84,2021-02-12T18:12:33.116Z,pressure,17.0,other,25.44
1187,148422.0,1006.85,2021-02-12T18:12:33.156Z,pressure,17.0,other,25.44
1189,148421.0,1006.88,2021-02-12T18:12:33.195Z,pressure,17.0,other,25.44
1191,148420.0,1006.86,2021-02-12T18:12:33.234Z,pressure,17.0,other,25.44
1193,148419.0,1006.91,2021-02-12T18:12:33.274Z,pressure,17.0,other,25.44
1194,148418.0,1006.88,2021-02-12T18:12:33.313Z,pressure,17.0,other,25.44
1196,148417.0,1006.88,2021-02-12T18:12:33.352Z,pressure,17.0,other,25.44
1198,148416.0,1006.87,2021-02-12T18:12:33.391Z,pressure,17.0,other,25.44
1199,148415.0,1006.87,2021-02-12T18:12:33.431Z,pressure,17.0,other,25.44
1201,148414.0,1006.87,2021-02-12T18:12:33.470Z,pressure,17.0,other,25.44
1203,148413.0,1006.85,2021-02-12T18:12:33.509Z,pressure,17.0,other,25.44
1204,148412.0,1006.88,2021-02-12T18:12:33.549Z,pressure,17.0,other,25.44
1206,148411.0,1006.89,2021-02-12T18:12:33.588Z,pressure,17.0,other,25.44
1208,148410.0,1006.93,2021-02-12T18:12:33.627Z,pressure,17.0,other,25.44
1210,148409.0,1006.87,2021-02-12T18:12:33.667Z,pressure,17.0,other,25.44
1211,148408.0,1006.9,2021-02-12T18:12:33.706Z,pressure,17.0,other,25.44
1213,148407.0,1006.87,2021-02-12T18:12:33.745Z,pressure,17.0,other,25.44
1215,148406.0,1006.89,2021-02-12T18:12:33.785Z,pressure,17.0,other,25.44
1216,148405.0,1006.83,2021-02-12T18:12:33.824Z,pressure,17.0,other,25.44
1218,148404.0,1006.86,2021-02-12T18:12:33.863Z,pressure,17.0,other,25.44
1220,148403.0,1006.86,2021-02-12T18:12:33.902Z,pressure,17.0,other,25.44
1222,148402.0,1006.86,2021-02-12T18:12:33.942Z,pressure,17.0,other,25.44
1223,148401.0,1006.84,2021-02-12T18:12:33.981Z,pressure,17.0,other,25.44
1225,148400.0,1006.89,2021-02-12T18:12:34.020Z,pressure,17.0,other,25.44
1227,148399.0,1006.87,2021-02-12T18:12:34.060Z,pressure,17.0,other,25.44
1228,148398.0,1006.82,2021-02-12T18:12:34.099Z,pressure,17.0,other,25.44
1230,148397.0,1006.8,2021-02-12T18:12:34.138Z,pressure,17.0,other,25.44
1232,148396.0,1006.83,2021-02-12T18:12:34.178Z,pressure,17.0,other,25.44
1234,148395.0,1006.79,2021-02-12T18:12:34.217Z,pressure,17.0,other,25.44
1235,148394.0,1006.76,2021-02-12T18:12:34.256Z,pressure,17.0,other,25.44
1237,148393.0,1006.8,2021-02-12T18:12:34.296Z,pressure,17.0,other,25.44
1239,148392.0,1006.78,2021-02-12T18:12:34.335Z,pressure,17.0,other,25.44
1240,148391.0,1006.77,2021-02-12T18:12:34.374Z,pressure,17.0,other,25.44
1242,148390.0,1006.79,2021-02-12T18:12:34.413Z,pressure,17.0,other,25.44
1244,148389.0,1006.76,2021-02-12T18:12:34.453Z,pressure,17.0,other,25.44
1246,148388.0,1006.76,2021-02-12T18:12:34.492Z,pressure,17.0,other,25.44
1247,148387.0,1006.73,2021-02-12T18:12:34.531Z,pressure,17.0,other,25.44
1249,148386.0,1006.76,2021-02-12T18:12:34.571Z,pressure,17.0,other,25.44
1251,148385.0,1006.77,2021-02-12T18:12:34.610Z,pressure,17.0,other,25.44
1252,148384.0,1006.76,2021-02-12T18:12:34.649Z,pressure,17.0,other,25.44
1254,148383.0,1006.74,2021-02-12T18:12:34.689Z,pressure,17.0,other,25.44
1256,148382.0,1006.76,2021-02-12T18:12:34.728Z,pressure,17.0,other,25.44
1258,148381.0,1006.75,2021-02-12T18:12:34.767Z,pressure,17.0,other,25.44
1260,148672.0,1006.75,2021-02-12T18:12:34.859Z,pressure,17.0,other,25.46
1262,148671.0,1006.73,2021-02-12T18:12:34.898Z,pressure,17.0,other,25.46
1264,148670.0,1006.76,2021-02-12T18:12:34.938Z,pressure,17.0,other,25.46
1265,148669.0,1006.76,2021-02-12T18:12:34.977Z,pressure,17.0,other,25.46
1267,148668.0,1006.75,2021-02-12T18:12:35.016Z,pressure,17.0,other,25.46
1269,148667.0,1006.74,2021-02-12T18:12:35.055Z,pressure,17.0,other,25.46
1271,148666.0,1006.73,2021-02-12T18:12:35.095Z,pressure,17.0,other,25.46
1272,148665.0,1006.76,2021-02-12T18:12:35.134Z,pressure,17.0,other,25.46
1274,148664.0,1006.75,2021-02-12T18:12:35.173Z,pressure,17.0,other,25.46
1276,148663.0,1006.78,2021-02-12T18:12:35.213Z,pressure,17.0,other,25.46
1277,148662.0,1006.77,2021-02-12T18:12:35.252Z,pressure,17.0,other,25.46
1279,148661.0,1006.74,2021-02-12T18:12:35.291Z,pressure,17.0,other,25.46
1281,148660.0,1006.78,2021-02-12T18:12:35.330Z,pressure,17.0,other,25.46
1283,148659.0,1006.79,2021-02-12T18:12:35.370Z,pressure,17.0,other,25.46
1284,148658.0,1006.76,2021-02-12T18:12:35.409Z,pressure,17.0,other,25.46
1286,148657.0,1006.81,2021-02-12T18:12:35.448Z,pressure,17.0,other,25.46
1288,148656.0,1006.84,2021-02-12T18:12:35.487Z,pressure,17.0,other,25.46
1289,148655.0,1006.8,2021-02-12T18:12:35.527Z,pressure,17.0,other,25.46
1291,148654.0,1006.8,2021-02-12T18:12:35.566Z,pressure,17.0,other,25.46
1293,148653.0,1006.81,2021-02-12T18:12:35.605Z,pressure,17.0,other,25.46
1295,148652.0,1006.85,2021-02-12T18:12:35.645Z,pressure,17.0,other,25.46
1296,148651.0,1006.78,2021-02-12T18:12:35.684Z,pressure,17.0,other,25.46
1298,148650.0,1006.81,2021-02-12T18:12:35.723Z,pressure,17.0,other,25.46
1300,148649.0,1006.81,2021-02-12T18:12:35.762Z,pressure,17.0,other,25.46
1301,148648.0,1006.8,2021-02-12T18:12:35.802Z,pressure,17.0,other,25.46
1303,148647.0,1006.82,2021-02-12T18:12:35.841Z,pressure,17.0,other,25.46
1305,148646.0,1006.8,2021-02-12T18:12:35.880Z,pressure,17.0,other,25.46
1306,148645.0,1006.8,2021-02-12T18:12:35.919Z,pressure,17.0,other,25.46
1308,148644.0,1006.8,2021-02-12T18:12:35.959Z,pressure,17.0,other,25.46
1310,148643.0,1006.79,2021-02-12T18:12:35.998Z,pressure,17.0,other,25.46
1312,148642.0,1006.81,2021-02-12T18:12:36.037Z,pressure,17.0,other,25.46
1313,148641.0,1006.82,2021-02-12T18:12:36.077Z,pressure,17.0,other,25.46
1315,148640.0,1006.82,2021-02-12T18:12:36.116Z,pressure,17.0,other,25.46
1317,148639.0,1006.77,2021-02-12T18:12:36.155Z,pressure,17.0,other,25.46
1318,148638.0,1006.83,2021-02-12T18:12:36.194Z,pressure,17.0,other,25.46
1320,148637.0,1006.88,2021-02-12T18:12:36.234Z,pressure,17.0,other,25.46
1322,148636.0,1006.88,2021-02-12T18:12:36.273Z,pressure,17.0,other,25.46
1324,148635.0,1006.88,2021-02-12T18:12:36.312Z,pressure,17.0,other,25.46
1325,148634.0,1006.97,2021-02-12T18:12:36.352Z,pressure,17.0,other,25.46
1327,148633.0,1007.03,2021-02-12T18:12:36.391Z,pressure,17.0,other,25.46
1329,148632.0,1007.06,2021-02-12T18:12:36.430Z,pressure,17.0,other,25.46
1330,148631.0,1007.02,2021-02-12T18:12:36.469Z,pressure,17.0,other,25.46
1332,148630.0,1007.06,2021-02-12T18:12:36.509Z,pressure,17.0,other,25.46
1334,148629.0,1007.07,2021-02-12T18:12:36.548Z,pressure,17.0,other,25.46
1336,148628.0,1007.06,2021-02-12T18:12:36.587Z,pressure,17.0,other,25.46
1337,148627.0,1007.09,2021-02-12T18:12:36.626Z,pressure,17.0,other,25.46
1339,148626.0,1007.09,2021-02-12T18:12:36.666Z,pressure,17.0,other,25.46
1341,148625.0,1007.07,2021-02-12T18:12:36.705Z,pressure,17.0,other,25.46
1342,148624.0,1007.1,2021-02-12T18:12:36.744Z,pressure,17.0,other,25.46
1344,148623.0,1007.08,2021-02-12T18:12:36.784Z,pressure,17.0,other,25.46
1346,148622.0,1007.05,2021-02-12T18:12:36.823Z,pressure,17.0,other,25.46
1348,148621.0,1007.01,2021-02-12T18:12:36.862Z,pressure,17.0,other,25.46
1349,148620.0,1007.02,2021-02-12T18:12:36.901Z,pressure,17.0,other,25.46
1351,148619.0,1007.0,2021-02-12T18:12:36.941Z,pressure,17.0,other,25.46
1353,148618.0,1007.02,2021-02-12T18:12:36.980Z,pressure,17.0,other,25.46
1354,148617.0,1007.03,2021-02-12T18:12:37.019Z,pressure,17.0,other,25.46
1356,148616.0,1007.03,2021-02-12T18:12:37.059Z,pressure,17.0,other,25.46
1358,148615.0,1007.01,2021-02-12T18:12:37.098Z,pressure,17.0,other,25.46
1360,148614.0,1007.0,2021-02-12T18:12:37.137Z,pressure,17.0,other,25.46
1361,148613.0,1007.06,2021-02-12T18:12:37.176Z,pressure,17.0,other,25.46
1363,148612.0,1007.04,2021-02-12T18:12:37.216Z,pressure,17.0,other,25.46
1365,148611.0,1007.05,2021-02-12T18:12:37.255Z,pressure,17.0,other,25.46
1366,148610.0,1007.07,2021-02-12T18:12:37.294Z,pressure,17.0,other,25.46
1368,148609.0,1007.07,2021-02-12T18:12:37.333Z,pressure,17.0,other,25.46
1370,148608.0,1007.07,2021-02-12T18:12:37.373Z,pressure,17.0,other,25.46
1372,148607.0,1007.07,2021-02-12T18:12:37.412Z,pressure,17.0,other,25.46
1373,148606.0,1007.08,2021-02-12T18:12:37.451Z,pressure,17.0,other,25.46
1375,148605.0,1007.05,2021-02-12T18:12:37.491Z,pressure,17.0,other,25.46
1377,148604.0,1007.03,2021-02-12T18:12:37.530Z,pressure,17.0,other,25.46
1378,148603.0,1006.98,2021-02-12T18:12:37.569Z,pressure,17.0,other,25.46
1380,148602.0,1006.98,2021-02-12T18:12:37.608Z,pressure,17.0,other,25.46
1382,148601.0,1006.98,2021-02-12T18:12:37.648Z,pressure,17.0,other,25.46
1384,148600.0,1006.97,2021-02-12T18:12:37.687Z,pressure,17.0,other,25.46
1385,148599.0,1006.98,2021-02-12T18:12:37.726Z,pressure,17.0,other,25.46
1387,148598.0,1006.95,2021-02-12T18:12:37.766Z,pressure,17.0,other,25.46
1389,148597.0,1006.98,2021-02-12T18:12:37.805Z,pressure,17.0,other,25.46
1390,148596.0,1007.0,2021-02-12T18:12:37.844Z,pressure,17.0,other,25.46
1392,148595.0,1006.96,2021-02-12T18:12:37.883Z,pressure,17.0,other,25.46
1394,148594.0,1006.94,2021-02-12T18:12:37.923Z,pressure,17.0,other,25.46
1396,148593.0,1006.93,2021-02-12T18:12:37.962Z,pressure,17.0,other,25.46
1397,148592.0,1006.95,2021-02-12T18:12:38.001Z,pressure,17.0,other,25.46
1399,148591.0,1006.99,2021-02-12T18:12:38.040Z,pressure,17.0,other,25.46
1401,148590.0,1006.94,2021-02-12T18:12:38.080Z,pressure,17.0,other,25.46
1402,148589.0,1006.97,2021-02-12T18:12:38.119Z,pressure,17.0,other,25.46
1404,148588.0,1006.97,2021-02-12T18:12:38.158Z,pressure,17.0,other,25.46
1406,148587.0,1007.01,2021-02-12T18:12:38.198Z,pressure,17.0,other,25.46
1408,148586.0,1007.01,2021-02-12T18:12:38.237Z,pressure,17.0,other,25.46
1409,148585.0,1006.99,2021-02-12T18:12:38.276Z,pressure,17.0,other,25.46
1411,148584.0,1007.0,2021-02-12T18:12:38.315Z,pressure,17.0,other,25.46
1413,148583.0,1006.98,2021-02-12T18:12:38.355Z,pressure,17.0,other,25.46
1414,148582.0,1006.92,2021-02-12T18:12:38.394Z,pressure,17.0,other,25.46
1416,148581.0,1006.95,2021-02-12T18:12:38.433Z,pressure,17.0,other,25.46
1418,148580.0,1006.96,2021-02-12T18:12:38.473Z,pressure,17.0,other,25.46
1420,148579.0,1006.92,2021-02-12T18:12:38.512Z,pressure,17.0,other,25.46
1421,148578.0,1006.9,2021-02-12T18:12:38.551Z,pressure,17.0,other,25.46
1423,148577.0,1006.89,2021-02-12T18:12:38.590Z,pressure,17.0,other,25.46
1424,148768.0,1006.91,2021-02-12T18:12:38.608Z,pressure,17.0,other,25.46
1426,148767.0,1006.91,2021-02-12T18:12:38.648Z,pressure,17.0,other,25.46
1428,148766.0,1006.87,2021-02-12T18:12:38.687Z,pressure,17.0,other,25.46
1429,148765.0,1006.92,2021-02-12T18:12:38.726Z,pressure,17.0,other,25.46
1431,148764.0,1006.82,2021-02-12T18:12:38.765Z,pressure,17.0,other,25.46
1433,148763.0,1006.84,2021-02-12T18:12:38.805Z,pressure,17.0,other,25.46
1436,148762.0,1006.83,2021-02-12T18:12:38.844Z,pressure,17.0,other,25.46
1437,148761.0,1006.82,2021-02-12T18:12:38.883Z,pressure,17.0,other,25.46
1439,148760.0,1006.83,2021-02-12T18:12:38.923Z,pressure,17.0,other,25.46
1441,148759.0,1006.83,2021-02-12T18:12:38.962Z,pressure,17.0,other,25.46
1443,148758.0,1006.78,2021-02-12T18:12:39.001Z,pressure,17.0,other,25.46
1444,148757.0,1006.8,2021-02-12T18:12:39.040Z,pressure,17.0,other,25.46
1446,148756.0,1006.83,2021-02-12T18:12:39.080Z,pressure,17.0,other,25.46
1448,148755.0,1006.8,2021-02-12T18:12:39.119Z,pressure,17.0,other,25.46
1449,148754.0,1006.78,2021-02-12T18:12:39.158Z,pressure,17.0,other,25.46
1451,148753.0,1006.79,2021-02-12T18:12:39.197Z,pressure,17.0,other,25.46
1453,148752.0,1006.79,2021-02-12T18:12:39.237Z,pressure,17.0,other,25.46
1455,148751.0,1006.79,2021-02-12T18:12:39.276Z,pressure,17.0,other,25.46
1456,148750.0,1006.8,2021-02-12T18:12:39.315Z,pressure,17.0,other,25.46
1458,148749.0,1006.8,2021-02-12T18:12:39.355Z,pressure,17.0,other,25.46
1460,148748.0,1006.8,2021-02-12T18:12:39.394Z,pressure,17.0,other,25.46
1461,148747.0,1006.84,2021-02-12T18:12:39.433Z,pressure,17.0,other,25.46
1463,148746.0,1006.82,2021-02-12T18:12:39.472Z,pressure,17.0,other,25.46
1465,148745.0,1006.83,2021-02-12T18:12:39.512Z,pressure,17.0,other,25.46
1467,148744.0,1006.81,2021-02-12T18:12:39.551Z,pressure,17.0,other,25.46
1468,148743.0,1006.8,2021-02-12T18:12:39.590Z,pressure,17.0,other,25.46
1470,148742.0,1006.79,2021-02-12T18:12:39.630Z,pressure,17.0,other,25.46
1472,148741.0,1006.8,2021-02-12T18:12:39.669Z,pressure,17.0,other,25.46
1473,148740.0,1006.79,2021-02-12T18:12:39.708Z,pressure,17.0,other,25.46
1475,148739.0,1006.82,2021-02-12T18:12:39.747Z,pressure,17.0,other,25.46
1477,148738.0,1006.78,2021-02-12T18:12:39.787Z,pressure,17.0,other,25.46
1479,148737.0,1006.84,2021-02-12T18:12:39.826Z,pressure,17.0,other,25.46
1480,148736.0,1006.82,2021-02-12T18:12:39.865Z,pressure,17.0,other,25.46
1482,148735.0,1006.83,2021-02-12T18:12:39.904Z,pressure,17.0,other,25.46
1484,148734.0,1006.81,2021-02-12T18:12:39.944Z,pressure,17.0,other,25.46
1485,148733.0,1006.85,2021-02-12T18:12:39.983Z,pressure,17.0,other,25.46
1487,148732.0,1006.82,2021-02-12T18:12:40.022Z,pressure,17.0,other,25.46
1489,148731.0,1006.79,2021-02-12T18:12:40.062Z,pressure,17.0,other,25.46
1491,148730.0,1006.81,2021-02-12T18:12:40.101Z,pressure,17.0,other,25.46
1492,148729.0,1006.82,2021-02-12T18:12:40.140Z,pressure,17.0,other,25.46
1494,148728.0,1006.8,2021-02-12T18:12:40.179Z,pressure,17.0,other,25.46
1496,148727.0,1006.78,2021-02-12T18:12:40.219Z,pressure,17.0,other,25.46
1497,148726.0,1006.8,2021-02-12T18:12:40.258Z,pressure,17.0,other,25.46
1499,148725.0,1006.79,2021-02-12T18:12:40.297Z,pressure,17.0,other,25.46
1501,148724.0,1006.78,2021-02-12T18:12:40.337Z,pressure,17.0,other,25.46
1503,148723.0,1006.81,2021-02-12T18:12:40.376Z,pressure,17.0,other,25.46
1504,148722.0,1006.82,2021-02-12T18:12:40.415Z,pressure,17.0,other,25.46
1506,148721.0,1006.77,2021-02-12T18:12:40.454Z,pressure,17.0,other,25.46
1508,148720.0,1006.83,2021-02-12T18:12:40.494Z,pressure,17.0,other,25.46
1509,148719.0,1006.83,2021-02-12T18:12:40.533Z,pressure,17.0,other,25.46
1511,148718.0,1006.79,2021-02-12T18:12:40.572Z,pressure,17.0,other,25.46
1513,148717.0,1006.8,2021-02-12T18:12:40.611Z,pressure,17.0,other,25.46
1515,148716.0,1006.79,2021-02-12T18:12:40.651Z,pressure,17.0,other,25.46
1516,148715.0,1006.84,2021-02-12T18:12:40.690Z,pressure,17.0,other,25.46
1518,148714.0,1006.82,2021-02-12T18:12:40.729Z,pressure,17.0,other,25.46
1520,148713.0,1006.81,2021-02-12T18:12:40.769Z,pressure,17.0,other,25.46
1521,148712.0,1006.82,2021-02-12T18:12:40.808Z,pressure,17.0,other,25.46
1523,148711.0,1006.83,2021-02-12T18:12:40.847Z,pressure,17.0,other,25.46
1525,148710.0,1006.82,2021-02-12T18:12:40.886Z,pressure,17.0,other,25.46
1527,148709.0,1006.85,2021-02-12T18:12:40.926Z,pressure,17.0,other,25.46
1528,148708.0,1006.82,2021-02-12T18:12:40.965Z,pressure,17.0,other,25.46
1530,148707.0,1006.81,2021-02-12T18:12:41.004Z,pressure,17.0,other,25.46
1532,148706.0,1006.85,2021-02-12T18:12:41.044Z,pressure,17.0,other,25.46
1533,148705.0,1006.87,2021-02-12T18:12:41.083Z,pressure,17.0,other,25.46
1535,148704.0,1006.88,2021-02-12T18:12:41.122Z,pressure,17.0,other,25.46
1537,148703.0,1006.88,2021-02-12T18:12:41.161Z,pressure,17.0,other,25.46
1539,148702.0,1006.9,2021-02-12T18:12:41.201Z,pressure,17.0,other,25.46
1540,148701.0,1006.93,2021-02-12T18:12:41.240Z,pressure,17.0,other,25.46
1542,148700.0,1006.96,2021-02-12T18:12:41.279Z,pressure,17.0,other,25.46
1544,148699.0,1006.97,2021-02-12T18:12:41.318Z,pressure,17.0,other,25.46
1545,148698.0,1006.97,2021-02-12T18:12:41.358Z,pressure,17.0,other,25.46
1547,148697.0,1006.99,2021-02-12T18:12:41.397Z,pressure,17.0,other,25.46
1549,148696.0,1007.02,2021-02-12T18:12:41.436Z,pressure,17.0,other,25.46
1551,148695.0,1007.02,2021-02-12T18:12:41.476Z,pressure,17.0,other,25.46
1552,148694.0,1007.0,2021-02-12T18:12:41.515Z,pressure,17.0,other,25.46
1554,148693.0,1007.02,2021-02-12T18:12:41.554Z,pressure,17.0,other,25.46
1556,148692.0,1007.02,2021-02-12T18:12:41.593Z,pressure,17.0,other,25.46
1557,148691.0,1007.01,2021-02-12T18:12:41.633Z,pressure,17.0,other,25.46
1559,148690.0,1007.02,2021-02-12T18:12:41.672Z,pressure,17.0,other,25.46
1561,148689.0,1006.98,2021-02-12T18:12:41.711Z,pressure,17.0,other,25.46
1563,148688.0,1006.99,2021-02-12T18:12:41.751Z,pressure,17.0,other,25.46
1564,148687.0,1006.99,2021-02-12T18:12:41.790Z,pressure,17.0,other,25.46
1566,148686.0,1007.02,2021-02-12T18:12:41.829Z,pressure,17.0,other,25.46
1568,148685.0,1006.98,2021-02-12T18:12:41.868Z,pressure,17.0,other,25.46
1569,148684.0,1007.02,2021-02-12T18:12:41.908Z,pressure,17.0,other,25.46
1571,148683.0,1006.94,2021-02-12T18:12:41.947Z,pressure,17.0,other,25.46
1573,148682.0,1007.0,2021-02-12T18:12:41.986Z,pressure,17.0,other,25.46
1574,148681.0,1006.98,2021-02-12T18:12:42.025Z,pressure,17.0,other,25.46
1576,148680.0,1007.0,2021-02-12T18:12:42.065Z,pressure,17.0,other,25.46
1578,148679.0,1006.97,2021-02-12T18:12:42.104Z,pressure,17.0,other,25.46
1580,148678.0,1006.99,2021-02-12T18:12:42.143Z,pressure,17.0,other,25.46
1581,148677.0,1007.01,2021-02-12T18:12:42.183Z,pressure,17.0,other,25.46
1583,148676.0,1006.96,2021-02-12T18:12:42.222Z,pressure,17.0,other,25.46
1585,148675.0,1007.02,2021-02-12T18:12:42.261Z,pressure,17.0,other,25.46
1586,148674.0,1007.0,2021-02-12T18:12:42.300Z,pressure,17.0,other,25.46
1588,148673.0,1006.99,2021-02-12T18:12:42.340Z,pressure,17.0,other,25.46
1590,148964.0,1007.0,2021-02-12T18:12:42.358Z,pressure,17.0,other,25.46
1591,148963.0,1006.97,2021-02-12T18:12:42.397Z,pressure,17.0,other,25.46
1593,148962.0,1006.97,2021-02-12T18:12:42.436Z,pressure,17.0,other,25.46
1595,148961.0,1006.98,2021-02-12T18:12:42.475Z,pressure,17.0,other,25.46
1596,148960.0,1006.97,2021-02-12T18:12:42.515Z,pressure,17.0,other,25.46
1598,148959.0,1006.98,2021-02-12T18:12:42.554Z,pressure,17.0,other,25.46
1600,148958.0,1006.99,2021-02-12T18:12:42.593Z,pressure,17.0,other,25.46
1602,148957.0,1007.0,2021-02-12T18:12:42.633Z,pressure,17.0,other,25.46
1603,148956.0,1006.98,2021-02-12T18:12:42.672Z,pressure,17.0,other,25.46
1605,148955.0,1006.97,2021-02-12T18:12:42.711Z,pressure,17.0,other,25.46
1607,148954.0,1006.96,2021-02-12T18:12:42.750Z,pressure,17.0,other,25.46
1608,148953.0,1006.98,2021-02-12T18:12:42.790Z,pressure,17.0,other,25.46
1610,148952.0,1007.0,2021-02-12T18:12:42.829Z,pressure,17.0,other,25.46
1612,148951.0,1006.98,2021-02-12T18:12:42.868Z,pressure,17.0,other,25.46
1614,148950.0,1007.04,2021-02-12T18:12:42.908Z,pressure,17.0,other,25.46
1615,148949.0,1006.99,2021-02-12T18:12:42.947Z,pressure,17.0,other,25.46
1617,148948.0,1007.0,2021-02-12T18:12:42.986Z,pressure,17.0,other,25.46
1619,148947.0,1007.0,2021-02-12T18:12:43.025Z,pressure,17.0,other,25.46
1620,148946.0,1007.01,2021-02-12T18:12:43.065Z,pressure,17.0,other,25.46
1622,148945.0,1007.01,2021-02-12T18:12:43.104Z,pressure,17.0,other,25.46
1624,148944.0,1007.0,2021-02-12T18:12:43.143Z,pressure,17.0,other,25.46
1626,148943.0,1007.0,2021-02-12T18:12:43.182Z,pressure,17.0,other,25.46
1627,148942.0,1006.98,2021-02-12T18:12:43.222Z,pressure,17.0,other,25.46
1629,148941.0,1007.03,2021-02-12T18:12:43.261Z,pressure,17.0,other,25.46
1631,148940.0,1006.98,2021-02-12T18:12:43.300Z,pressure,17.0,other,25.46
1632,148939.0,1006.99,2021-02-12T18:12:43.340Z,pressure,17.0,other,25.46
1634,148938.0,1006.98,2021-02-12T18:12:43.379Z,pressure,17.0,other,25.46
1636,148937.0,1006.97,2021-02-12T18:12:43.418Z,pressure,17.0,other,25.46
1638,148936.0,1006.99,2021-02-12T18:12:43.457Z,pressure,17.0,other,25.46
1639,148935.0,1006.96,2021-02-12T18:12:43.497Z,pressure,17.0,other,25.46
1641,148934.0,1006.99,2021-02-12T18:12:43.536Z,pressure,17.0,other,25.46
1643,148933.0,1006.99,2021-02-12T18:12:43.575Z,pressure,17.0,other,25.46
1644,148932.0,1006.96,2021-02-12T18:12:43.615Z,pressure,17.0,other,25.46
1646,148931.0,1006.96,2021-02-12T18:12:43.654Z,pressure,17.0,other,25.46
1648,148930.0,1006.96,2021-02-12T18:12:43.693Z,pressure,17.0,other,25.46
1650,148929.0,1006.96,2021-02-12T18:12:43.732Z,pressure,17.0,other,25.46
1651,148928.0,1006.94,2021-02-12T18:12:43.772Z,pressure,17.0,other,25.46
1653,148927.0,1006.96,2021-02-12T18:12:43.811Z,pressure,17.0,other,25.46
1655,148926.0,1006.94,2021-02-12T18:12:43.850Z,pressure,17.0,other,25.46
